nombreOriginal;Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO EDAD;SEXO;LESIVIDAD*;esCruce;tipoVia
CALL. RIBERA DE CURTIDORES / CALL. CARNERO;2019S021823;21/05/2019;21:08;CALLE RIBERA DE CURTIDORES;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;02;2;Calle
CALL. RIBERA DE CURTIDORES / CALL. CARNERO;2019S021823;21/05/2019;21:08;CALLE CARNERO;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;02;2;Calle
CALL. RIBERA DE CURTIDORES / CALL. CARNERO;2019S021823;21/05/2019;21:08;CALLE RIBERA DE CURTIDORES;-;CENTRO;Caída;Despejado;Bicicleta;Pasajero;DE 10 A 14 AÑOS;Hombre;02;2;Calle
CALL. RIBERA DE CURTIDORES / CALL. CARNERO;2019S021823;21/05/2019;21:08;CALLE CARNERO;-;CENTRO;Caída;Despejado;Bicicleta;Pasajero;DE 10 A 14 AÑOS;Hombre;02;2;Calle
CALL. ISLA DE YESO;2019S021951;21/05/2019;20:17; CALLE ISLA DE YESO;11;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;02;0;Calle
PASEO. FERNAN NUÑEZ;2019S021730;21/05/2019;19:00; PASEO FERNAN NUÑEZ;2;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;0;Paseo
CALL. MALMOE;2019S021808;21/05/2019;18:50; CALLE MALMOE;3;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;0;Calle
CALL. BUSTOS / CALL. SIERRA DE LOS FILABRES;2019S021753;21/05/2019;1:45;CALLE BUSTOS;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;01;2;Calle
CALL. BUSTOS / CALL. SIERRA DE LOS FILABRES;2019S021753;21/05/2019;1:45;CALLE SIERRA DE LOS FILABRES;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;01;2;Calle
PQUE. ENRIQUE TIERNO GALVAN;2019S021889;22/05/2019;20:40; PARQUE ENRIQUE TIERNO GALVAN;0;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;01;0;
CALL. MESON DE PAREDES / CALL. TRIBULETE;2019S021882;22/05/2019;17:20;CALLE MESON DE PAREDES;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;2;Calle
CALL. MESON DE PAREDES / CALL. TRIBULETE;2019S021882;22/05/2019;17:20;CALLE TRIBULETE;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;2;Calle
PASEO. MARCELINO CAMACHO / CALL. ANTOLINA MERINO;2019S021787;22/05/2019;11:05;PASEO MARCELINO CAMACHO;-;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;01;2;Paseo
PASEO. MARCELINO CAMACHO / CALL. ANTOLINA MERINO;2019S021787;22/05/2019;11:05;CALLE ANTOLINA MERINO;-;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;01;2;Calle
CALL. O'DONNELL;2019S021744;22/05/2019;7:15; CALLE O'DONNELL;50;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Hombre;03;0;Calle
CALL. VAZQUEZ DE MELLA;2019S021969;23/05/2019;21:08; CALLE VAZQUEZ DE MELLA;49;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;02;0;Calle
CTRA. M-616, +00500S;2019S021957;23/05/2019;19:20; CARRETERA  ;-;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;02;0;Carretera
CTRA. M-616, +00500S;2019S021957;23/05/2019;19:20; CARRETERA  ;-;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;14;0;Carretera
CUESTA SANTO DOMINGO. 5;2019S021850;23/05/2019;8:55; CUESTA SANTO DOMINGO. ;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;0;CUESTA
PLAZA. CASTILLA / PASEO. CASTELLANA;2019S022010;24/05/2019;14:10;PLAZA CASTILLA;-;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;14;2;Plaza
PLAZA. CASTILLA / PASEO. CASTELLANA;2019S022010;24/05/2019;14:10;PASEO CASTELLANA;-;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;14;2;Paseo
CALL. LIVERPOOL / CALL. MARIA SEVILLA DIAGO;2019S022057;25/05/2019;15:40;CALLE LIVERPOOL;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Mujer;07;2;Calle
CALL. LIVERPOOL / CALL. MARIA SEVILLA DIAGO;2019S022057;25/05/2019;15:40;CALLE MARIA SEVILLA DIAGO;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Mujer;07;2;Calle
PASEO. ACACIAS;2019S022021;25/05/2019;8:30; PASEO ACACIAS;1;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;0;Paseo
CALL. MESON DE PAREDES;2019S022023;25/05/2019;8:20; CALLE MESON DE PAREDES;75;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;03;0;Calle
CALL. TOLEDO / CALL. CONCEPCION JERONIMA;2019S022178;26/05/2019;8:55;CALLE TOLEDO;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;02;2;Calle
CALL. TOLEDO / CALL. CONCEPCION JERONIMA;2019S022178;26/05/2019;8:55;CALLE CONCEPCION JERONIMA;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;02;2;Calle
PLAZA. MANOLETE;2019S022102;26/05/2019;2:25; PLAZA MANOLETE;7;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;0;Plaza
AVDA. VIRGEN DEL CARMEN;2019S022289;27/05/2019;16:47; AVENIDA VIRGEN DEL CARMEN;1;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;14;0;Avenida
AVDA. VIRGEN DEL CARMEN;2019S022289;27/05/2019;16:47; AVENIDA VIRGEN DEL CARMEN;1;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;MAYOR DE 74 AÑOS;Mujer;07;0;Avenida
AVDA. VIRGEN DEL CARMEN;2019S022289;27/05/2019;16:47; AVENIDA VIRGEN DEL CARMEN;1;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;MAYOR DE 74 AÑOS;Mujer;07;0;Avenida
AVDA. MONTE IGUELDO;2019S023803;28/05/2019;21:00; AVENIDA MONTE IGUELDO;98;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;0;Avenida
AVDA. LOS ROSALES / CTRA. M-301;2019S022320;28/05/2019;19:13;AVENIDA LOS ROSALES;-;VILLAVERDE;Otro;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;2;Avenida
AVDA. LOS ROSALES / CTRA. M-301;2019S022320;28/05/2019;19:13;CARRETERA;-;VILLAVERDE;Otro;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;2;Carretera
CALL. CONDE DE PEÑALVER;2019S022327;28/05/2019;17:10; CALLE CONDE DE PEÑALVER;38;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;0;Calle
CALL. BAILEN;2019S022279;28/05/2019;12:30; CALLE BAILEN;2;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;14;0;Calle
CALL. BAILEN;2019S022279;28/05/2019;12:30; CALLE BAILEN;2;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;DE 70 A 74 AÑOS;Mujer;07;0;Calle
GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA;2019S022358;28/05/2019;10:20;GLORIETA PUENTE DE SEGOVIA;-;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;MAYOR DE 74 AÑOS;Hombre;07;2;Glorieta
GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA;2019S022358;28/05/2019;10:20;PUENTE SEGOVIA;-;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;MAYOR DE 74 AÑOS;Hombre;07;2;Puente
CALL. SANTA ENGRACIA;2019S022373;28/05/2019;9:45; CALLE SANTA ENGRACIA;123;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;05;0;Calle
CALL. ATOCHA / CALL. SANTO TOMAS;2019S022484;29/05/2019;18:40;CALLE ATOCHA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Mujer;02;2;Calle
CALL. ATOCHA / CALL. SANTO TOMAS;2019S022484;29/05/2019;18:40;CALLE SANTO TOMAS;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Mujer;02;2;Calle
CALL. PRINCIPE DE VERGARA;2019S022599;29/05/2019;17:40; CALLE PRINCIPE DE VERGARA;29;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;0;Calle
PASEO. ACACIAS;2019S022362;29/05/2019;9:45; PASEO ACACIAS;63;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;03;0;Paseo
CALL. AYALA / CALL. VELAZQUEZ;2019S022613;29/05/2019;0:22;CALLE AYALA;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;2;Calle
CALL. AYALA / CALL. VELAZQUEZ;2019S022613;29/05/2019;0:22;CALLE VELAZQUEZ;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;2;Calle
CALL. SANTA POLA;2019S022605;31/05/2019;17:35; CALLE SANTA POLA;6;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;07;0;Calle
CALL. PEDRO DE VALDIVIA;2019S022584;31/05/2019;17:21; CALLE PEDRO DE VALDIVIA;12;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;02;0;Calle
CALL. SANTA ENGRACIA;2019S022596;31/05/2019;17:05; CALLE SANTA ENGRACIA;101;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;0;Calle
CALL. SANTA ENGRACIA;2019S022596;31/05/2019;17:05; CALLE SANTA ENGRACIA;101;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;DE 60 A 64 AÑOS;Mujer;07;0;Calle
AVDA. ASTURIAS;2019S022707;01/06/2019;23:00; AVENIDA ASTURIAS;54;TETUÁN;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;06;0;Avenida
CALL. FUENTE CARRANTONA / CALL. BENJAMIN PALENCIA;2019S022866;01/06/2019;13:30;CALLE FUENTE CARRANTONA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;01;2;Calle
CALL. FUENTE CARRANTONA / CALL. BENJAMIN PALENCIA;2019S022866;01/06/2019;13:30;CALLE BENJAMIN PALENCIA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;01;2;Calle
PQUE. MADRID RIO, +00240E;2019S022732;01/06/2019;13:00; PARQUE MADRID RIO, ;-;LATINA;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;0;
SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;2019S022810;01/06/2019;12:55;SENDA_CICLABLE;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;3;Senda
SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;2019S022810;01/06/2019;12:55;AVENIDAROSALES;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;3;Avenida
SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;2019S022810;01/06/2019;12:55;CARRET.VILLAVENIDA A VALLECA;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;3;Avenida
SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;2019S022810;01/06/2019;12:55;SENDA_CICLABLE;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;DE 30 A 34 AÑOS;Mujer;07;3;Senda
SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;2019S022810;01/06/2019;12:55;AVENIDAROSALES;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;DE 30 A 34 AÑOS;Mujer;07;3;Avenida
SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA;2019S022810;01/06/2019;12:55;CARRET.VILLAVENIDA A VALLECA;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;DE 30 A 34 AÑOS;Mujer;07;3;Avenida
CALL. JOSE MARIA PEREDA / CALL. SOR MARIA DE AGREDA;2019S022864;01/06/2019;7:55;CALLE JOSE MARIA PEREDA;-;CIUDAD LINEAL;Colisión fronto-lateral;Granizando;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle
CALL. JOSE MARIA PEREDA / CALL. SOR MARIA DE AGREDA;2019S022864;01/06/2019;7:55;CALLE SOR MARIA DE AGREDA;-;CIUDAD LINEAL;Colisión fronto-lateral;Granizando;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle
AVDA. ASTURIAS / CALL. VIA LIMITE;2019S022622;01/06/2019;2:55;AVENIDA ASTURIAS;-;TETUÁN;Colisión frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;;2;Avenida
AVDA. ASTURIAS / CALL. VIA LIMITE;2019S022622;01/06/2019;2:55;CALLE VIA LIMITE;-;TETUÁN;Colisión frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;;2;Calle
CALL. PICO DE LA MALICIOSA;2019S023041;02/06/2019;23:05; CALLE PICO DE LA MALICIOSA;10;PUENTE DE VALLECAS;Otro;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;;0;Calle
CALL. PICO DE LA MALICIOSA;2019S023041;02/06/2019;23:05; CALLE PICO DE LA MALICIOSA;10;PUENTE DE VALLECAS;Otro;Despejado;Bicicleta;Peatón;DE 45 A 49 AÑOS;Mujer;;0;Calle
CALL. VIA;2019S022833;02/06/2019;19:25; CALLE VIA;50;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;07;0;Calle
PLAZA SAN FRANCISCO S/N;2019S022753;02/06/2019;12:00; PLAZA SAN FRANCISCO;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;0;Plaza
PLAZA. CIBELES / CALL. ALCALA;2019S022907;03/06/2019;19:25;PLAZA CIBELES;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Plaza
PLAZA. CIBELES / CALL. ALCALA;2019S022907;03/06/2019;19:25;CALLE ALCALA;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle
GTA. RUBEN DARIO;2019S022923;03/06/2019;15:22; GLORIETA RUBEN DARIO;1;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;14;0;Glorieta
GTA. RUBEN DARIO;2019S022923;03/06/2019;15:22; GLORIETA RUBEN DARIO;1;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;DE 30 A 34 AÑOS;Mujer;06;0;Glorieta
PASEO. ERMITA DEL SANTO;2019S023001;04/06/2019;21:23; PASEO ERMITA DEL SANTO;71;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;07;0;Paseo
CALL. CASTILLO DE MADRIGAL DE LAS ALTAS TORRES;2019S022944;04/06/2019;19:50; CALLE CASTILLO DE MADRIGAL DE LAS ALTAS TORRES;9;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Bicicleta;Conductor;DE 6 A 9 AÑOS;Hombre;07;0;Calle
CALL. MONASTERIO DE SAMOS;2019S022870;04/06/2019;8:15; CALLE MONASTERIO DE SAMOS;18;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Mujer;02;0;Calle
CALL. SERRANO;2019S023033;05/06/2019;19:25; CALLE SERRANO;1;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;02;0;Calle
PASEO. INFANTA ISABEL / AVDA. CIUDAD DE BARCELONA;2019S023014;05/06/2019;15:21;PASEO INFANTA ISABEL;-;RETIRO;Colisión múltiple;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;02;2;Paseo
PASEO. INFANTA ISABEL / AVDA. CIUDAD DE BARCELONA;2019S023014;05/06/2019;15:21;AVENIDA CIUDAD DE BARCELONA;-;RETIRO;Colisión múltiple;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;02;2;Avenida
CALL. GRAN VIA / CALL. ALCALA;2019S023089;05/06/2019;15:15;CALLE GRAN VIA;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;;2;Calle
CALL. GRAN VIA / CALL. ALCALA;2019S023089;05/06/2019;15:15;CALLE ALCALA;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;;2;Calle
CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL;2019S022968;05/06/2019;7:50;CALLE JOAQUIN TURINA;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;14;2;Calle
CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL;2019S022968;05/06/2019;7:50;CALLE SITIO DE EL ESCORIAL;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;14;2;Calle
CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL;2019S022968;05/06/2019;7:50;CALLE JOAQUIN TURINA;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;DE 40 A 44 AÑOS;Mujer;07;2;Calle
CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL;2019S022968;05/06/2019;7:50;CALLE SITIO DE EL ESCORIAL;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;DE 40 A 44 AÑOS;Mujer;07;2;Calle
AVDA. POBLADOS;2019S023533;06/06/2019;20:45; AVENIDA POBLADOS;41;LATINA;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;02;0;Avenida
CALL. JAVIER DE MIGUEL;2019S023497;07/06/2019;20:05; CALLE JAVIER DE MIGUEL;113;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;03;0;Calle
CALL. OCA / CALL. GENERAL RICARDOS;2019S023273;07/06/2019;15:45;CALLE OCA;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;2;Calle
CALL. OCA / CALL. GENERAL RICARDOS;2019S023273;07/06/2019;15:45;CALLE GENERAL RICARDOS;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;2;Calle
AVDA. RAFAEL ALBERTI / CALL. EXTREMEÑOS;2019S023173;07/06/2019;12:45;AVENIDA RAFAEL ALBERTI;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;01;2;Avenida
AVDA. RAFAEL ALBERTI / CALL. EXTREMEÑOS;2019S023173;07/06/2019;12:45;CALLE EXTREMEÑOS;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;01;2;Calle
CALL. PLEYADES;2019S023549;07/06/2019;8:15; CALLE PLEYADES;14;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;06;0;Calle
CALL. SANTA MARIA LA REAL DE NIEVA;2019S023349;08/06/2019;21:55; CALLE SANTA MARIA LA REAL DE NIEVA;9;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;01;0;Calle
CALL. ALFONSO XII / CALL. CLAUDIO MOYANO;2019S023355;08/06/2019;21:50;CALLE ALFONSO XII;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;2;Calle
CALL. ALFONSO XII / CALL. CLAUDIO MOYANO;2019S023355;08/06/2019;21:50;CALLE CLAUDIO MOYANO;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;2;Calle
CALL. ARROYO DEL MONTE / PLAZA. PRADERA DEL SALCERAL;2019S023320;08/06/2019;14:20;CALLE ARROYO DEL MONTE;-;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Hombre;06;2;Calle
CALL. ARROYO DEL MONTE / PLAZA. PRADERA DEL SALCERAL;2019S023320;08/06/2019;14:20;PLAZA PRADERA DEL SALCERAL;-;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Hombre;06;2;Plaza
GTA. BILBAO / CALL. FUENCARRAL;2019S023412;09/06/2019;21:40;GLORIETA BILBAO;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Glorieta
GTA. BILBAO / CALL. FUENCARRAL;2019S023412;09/06/2019;21:40;CALLE FUENCARRAL;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Calle
AVDA. MIRAFLORES;2019S023512;10/06/2019;21:42; AVENIDA MIRAFLORES;54;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;0;Avenida
CALL. DOCTOR RAMON CASTROVIEJO;2019S023517;10/06/2019;20:08; CALLE DOCTOR RAMON CASTROVIEJO;5;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;02;0;Calle
CALL. SAN EPIFANIO;2019S023455;10/06/2019;9:45; CALLE SAN EPIFANIO;7;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Mujer;;0;Calle
CÑADA. REAL GALIANA;2019S023594;11/06/2019;19:55; CAÑADA REAL GALIANA;4;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;01;0;Cañada
CALL. GENERAL LACY / CALL. ANCORA;2019S023601;11/06/2019;19:38;CALLE GENERAL LACY;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;01;2;Calle
CALL. GENERAL LACY / CALL. ANCORA;2019S023601;11/06/2019;19:38;CALLE ANCORA;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;01;2;Calle
CALL. MARQUESA DE TORRECILLA / CALL. MISTERIOS;2019S023587;11/06/2019;15:07;CALLE MARQUESA DE TORRECILLA;-;CIUDAD LINEAL;Colisión frontal;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;07;2;Calle
CALL. MARQUESA DE TORRECILLA / CALL. MISTERIOS;2019S023587;11/06/2019;15:07;CALLE MISTERIOS;-;CIUDAD LINEAL;Colisión frontal;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;07;2;Calle
RONDA. SUR;2019S024318;12/06/2019;21:40; RONDA SUR;129;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;06;0;Ronda
CALL. SANTA ENGRACIA;2019S023694;12/06/2019;19:40; CALLE SANTA ENGRACIA;141;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;;0;Calle
CALL. IRUN / CALL. CADARSO;2019S023692;12/06/2019;18:30;CALLE IRUN;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Hombre;06;2;Calle
CALL. IRUN / CALL. CADARSO;2019S023692;12/06/2019;18:30;CALLE CADARSO;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Hombre;06;2;Calle
CALL. JORGE JUAN / CALL. FERNAN GONZALEZ;2019S023844;13/06/2019;22:16;CALLE JORGE JUAN;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;2;Calle
CALL. JORGE JUAN / CALL. FERNAN GONZALEZ;2019S023844;13/06/2019;22:16;CALLE FERNAN GONZALEZ;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;2;Calle
CALL. JACOMETREZO;2019S023732;13/06/2019;21:35; CALLE JACOMETREZO;15;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;0;Calle
CALL. JACOMETREZO;2019S023732;13/06/2019;21:35; CALLE JACOMETREZO;15;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;DE 0 A 5 AÑOS;Mujer;02;0;Calle
AVDA. MONASTERIO DE SILOS;2019S024149;13/06/2019;20:38; AVENIDA MONASTERIO DE SILOS;90;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;0;Avenida
