nombreOriginal;OBJECTID;ID_EJE;ID_GRUPO;ID_TIPO;TX_CAPA;NU_DIRECCI;NU_DOBLE_S;TX_NOMBRE;TX_NOMBRE_;Shape_Leng;tipoVia
Parque Campamento (Tapia Casa de Campo);2158;0;0;1;CICLOCALLES;1;0; PARQUE CAMPAMENTO ( TAPIA CASA DE CAMPO );;396,12243346900;
Camino de H·mera;2159;0;0;1;CICLOCALLES;1;0; CAMINO DE H·MERA;;1334,00947138000;Camino
Plasencia/Manuel Roses;2160;0;0;1;CICLOCALLES;1;0; PLASENCIA / MANUEL ROSES;;1251,24059644000;
Paseo de la Casa de Campo;2161;0;0;1;CICLOCALLES;1;0; PASEO DE LA CASA DE CAMPO;;132,85004175300;Paseo
Camino de H·mera;2162;0;0;1;CICLOCALLES;1;0; CAMINO DE H·MERA;;105,39852068600;Camino
AlegrÝa de la Huerta;2533;0;0;1;CICLOCALLES;1;0; ALEGRÍA DE LA HUERTA;;391,79407883900;
Bohemios;2534;0;0;1;CICLOCALLES;1;0; BOHEMIOS;;128,65917027500;
Anoeta;2535;0;0;1;CICLOCALLES;0;1; ANOETA;;690,10841105500;
Real de Pinto;2536;0;0;1;CICLOCALLES;0;1; REAL DE PINTO;;208,66019148700;
Anoeta;2537;0;0;1;CICLOCALLES;0;1; ANOETA;;96,98032137880;
Real de Pinto;2538;0;0;1;CICLOCALLES;0;1; REAL DE PINTO;;137,69125331000;
Plata;2539;0;0;1;CICLOCALLES;1;0; PLATA;;250,58228318100;
Arroyo Bueno;2540;0;0;1;CICLOCALLES;1;0; ARROYO BUENO;;322,00168362900;Arroyo
Talleres;2541;0;0;1;CICLOCALLES;0;1; TALLERES;;141,13172767500;
Santiago Am¾n;2543;0;0;1;CICLOCALLES;1;0; SANTIAGO AMÓN;;126,95147168500;
Santiago Am¾n;2544;0;0;1;CICLOCALLES;0;1; SANTIAGO AMÓN;;284,35797117900;
Talleres;2545;0;0;1;CICLOCALLES;1;0; TALLERES;;440,57688677800;
Talleres;2546;0;0;1;CICLOCALLES;1;0; TALLERES;;40,60621238660;
Real de Pinto;2547;0;0;1;CICLOCALLES;1;0; REAL DE PINTO;;78,28599589800;
Doctor Martín Arévalo;2548;0;0;1;CICLOCALLES;1;0; DOCTOR MARTÍN ARÉVALO;;85,45984518200;
Doctor Martín Arévalo;2549;0;0;1;CICLOCALLES;1;0; DOCTOR MARTÍN ARÉVALO;;147,87374439600;
Vieja de Pinto;2550;0;0;1;CICLOCALLES;1;0; VIEJA DE PINTO;;100,88094345000;
Plaza de ?gata;2551;0;0;1;CICLOCALLES;0;1; PLAZA DE ÁGATA;;131,79677519400;Plaza
Fuente;2552;0;0;1;CICLOCALLES;1;0; FUENTE;;131,42483223900;
Espinela;2553;0;0;1;CICLOCALLES;1;0; ESPINELA;;818,89110790600;
Palomares;2554;0;0;1;CICLOCALLES;1;0; PALOMARES;;105,69748019700;
Parvillas;2555;0;0;1;CICLOCALLES;1;0; PARVILLAS;;64,16727037150;
Gilena;2556;0;0;1;CICLOCALLES;1;0; GILENA;;303,86257672500;
Real de Pinto;2557;0;0;1;CICLOCALLES;0;1; REAL DE PINTO;;125,04220173700;
Parque Casalarreina;2559;0;0;2;PEATONAL;0;0; PARQUE CASALARREINA;;238,23912891000;
Casalarreina;2560;0;0;2;PEATONAL;0;0; CASALARREINA;;22,19217236440;
Calahorra;2561;0;1;1;CICLOCALLES;1;0; CALAHORRA;;172,80096310000;
Calahorra;2562;0;1;1;CICLOCALLES;1;0; CALAHORRA;;633,47509162500;
Ezcaray;2563;0;1;1;CICLOCALLES;1;0; EZCARAY;;529,64500170200;
Calahorra;2564;0;0;2;PEATONAL;0;0; CALAHORRA;;30,82997887690;
Calahorra;2565;0;1;1;CICLOCALLES;0;1; CALAHORRA;;181,27124810800;
Herce;2566;0;1;1;CICLOCALLES;0;1; HERCE;;318,01548333500;
Prat;2567;0;1;1;CICLOCALLES;0;1; PRAT;;987,16960557600;
Marmolina;2568;0;1;1;CICLOCALLES;0;1; MARMOLINA;;583,52339101300;
Dehesa de Vicßlvaro;2569;0;1;1;CICLOCALLES;1;0; DEHESA DE VICÁLVARO;;53,79215406440;
Huerta del Convento;2570;0;1;1;CICLOCALLES;1;0; HUERTA DEL CONVENTO;;291,35561866000;
Dehesa de Vicßlvaro;2571;0;0;1;CICLOCALLES;0;1; DEHESA DE VICÁLVARO;;39,18481722210;
Omega;2572;0;0;1;CICLOCALLES;0;1; OMEGA;;873,14616928800;
Marmolina con Avda. Comunidades;2573;0;0;1;CICLOCALLES;0;1; MARMOLINA CON AVENIDA COMUNIDADES;;262,15756733200;
Avda. Comunidades;2574;0;0;2;PEATONAL;0;0; AVENIDA COMUNIDADES;;15,52933418930;Avenida
Avda. Comunidades;2575;0;0;1;CICLOCALLES;0;1; AVENIDA COMUNIDADES;;439,87961486000;Avenida
Cordel de Pavones;2576;0;0;2;PEATONAL;0;0; CORDEL DE PAVONES;;100,17732654000;
Marmolina;2577;0;0;1;CICLOCALLES;0;1; MARMOLINA;;115,43098306000;
Calle de Torrelaguna;7981;0;0;1;CICLOCALLES;0;0; CALLE DE TORRELAGUNA;TORRELAGUNA;49,44982425610;Calle
Calle de la Chirimoya;7982;0;0;1;CICLOCALLES;0;0; CALLE DE LA CHIRIMOYA;CHIRIMOYA;348,00675406900;Calle
Camino de las Cruces;7983;0;0;1;CICLOCALLES;0;0; CAMINO DE LAS CRUCES;CRUCES;533,75931831700;Camino
Camino de las Cruces;7984;0;0;1;CICLOCALLES;0;0; CAMINO DE LAS CRUCES;CRUCES;250,55089446600;Camino
Camino de Prado Redondo;7985;0;0;1;CICLOCALLES;0;0; CAMINO DE PRADO REDONDO;PRADO REDONDO;498,35025708700;Camino
Calle de Ildefonso Gonzßlez Valencia;7986;0;0;1;CICLOCALLES;0;0; CALLE DE ILDEFONSO GONZÁLEZ VALENCIA;ILDEFONSO GONZALEZ VALENCIA;465,36902733900;Calle
Calle de Doroteo Laborda;7987;0;0;1;CICLOCALLES;0;0; CALLE DE DOROTEO LABORDA;DOROTEO LABORDA;69,00090254350;Calle
Plaza de Cupido;8178;1111;1365;1;CICLOCALLES;1;0; PLAZA DE CUPIDO;CUPIDO;37,28580705620;Plaza
Calle de Alberto Palacios;7991;0;0;1;CICLOCALLES;0;0; CALLE DE ALBERTO PALACIOS;ALBERTO PALACIOS;222,72949582900;Calle
Calle de Santa Petronila;7992;0;0;1;CICLOCALLES;0;0; CALLE DE SANTA PETRONILA;SANTA PETRONILA;416,95194147800;Calle
Calle de la Antracita;7993;0;0;1;CICLOCALLES;0;0; CALLE DE LA ANTRACITA;ANTRACITA;754,73298695500;Calle
Calle de Julißn Rabanedo;7994;0;0;1;CICLOCALLES;0;0; CALLE DE JULIÁN RABANEDO;JULIAN RABANEDO;146,18744959200;Calle
Calle de Ricardo Goizueta;7995;0;0;1;CICLOCALLES;0;0; CALLE DE RICARDO GOIZUETA;RICARDO GOIZUETA;61,46821847170;Calle
Calle de Tomßs Bret¾n;7996;0;0;1;CICLOCALLES;0;0; CALLE DE TOMÁS BRETÓN;TOMAS BRETON;347,24210275200;Calle
Calle del Payaso Fof¾;7997;0;0;1;CICLOCALLES;0;0; CALLE DEL PAYASO FOFÓ;PAYASO FOFO;112,79105919700;Calle
Calle del Monte Perdido;7998;0;0;1;CICLOCALLES;0;0; CALLE DEL MONTE PERDIDO;MONTE PERDIDO;318,74867682700;Calle
Camino de Valderribas;7999;0;0;1;CICLOCALLES;0;0; CAMINO DE VALDERRIBAS;VALDERRIBAS;168,55683299100;Camino
Calle de JosÚ Paulete;8000;0;0;1;CICLOCALLES;0;0; CALLE DE JOSÚ PAULETE;JOSE PAULETE;524,11241765300;Calle
Calle de Carlos SolÚ;8001;0;0;1;CICLOCALLES;0;0; CALLE DE CARLOS SOLÚ;CARLOS SOLE;86,83898427700;Calle
Plaza del Doctor Lozano;8002;0;0;1;CICLOCALLES;0;0; PLAZA DEL DOCTOR LOZANO;DOCTOR LOZANO;157,46717303900;Plaza
Plaza del Doctor Lozano;8003;0;0;1;CICLOCALLES;0;0; PLAZA DEL DOCTOR LOZANO;DOCTOR LOZANO;94,40021894250;Plaza
Calle de Toledo;8004;0;0;1;CICLOCALLES;0;0; CALLE DE TOLEDO;TOLEDO;88,51401397350;Calle
Calle de Juanelo;8005;0;0;1;CICLOCALLES;0;0; CALLE DE JUANELO;JUANELO;247,73000638600;Calle
Plaza de la Cebada;8006;0;0;1;CICLOCALLES;0;0; PLAZA DE LA CEBADA;CEBADA;159,82982859400;Plaza
Plaza del ?ngel;8007;0;0;1;CICLOCALLES;0;0; PLAZA DEL ÁNGEL;ANGEL;29,90337453900;Plaza
Plaza de Santa Ana;8008;0;0;1;CICLOCALLES;0;0; PLAZA DE SANTA ANA;SANTA ANA;102,59628156000;Plaza
Paseo de la Ermita del Santo;8009;0;0;1;CICLOCALLES;0;0; PASEO DE LA ERMITA DEL SANTO;ERMITA DEL SANTO;170,93191317700;Paseo
Calle de San Galo;8011;0;0;1;CICLOCALLES;0;0; CALLE DE SAN GALO;SAN GALO;126,56824336100;Calle
Avenida del Manzanares;8012;0;0;1;CICLOCALLES;0;0; AVENIDA DEL MANZANARES;MANZANARES;486,36692448500;Avenida
Calle de Menorca;8014;0;0;1;CICLOCALLES;0;0; CALLE DE MENORCA;MENORCA;378,32110420900;Calle
Calle del MarquÚs de la Ensenada;8015;0;0;1;CICLOCALLES;0;0; CALLE DEL MARQUÉS DE LA ENSENADA;MARQUES DE LA ENSENADA;253,86734794400;Calle
Calle de GÚnova;8016;0;0;1;CICLOCALLES;0;1; CALLE DE GÚNOVA;GENOVA;38,87018834110;Calle
Ronda del Tren;8017;0;0;1;CICLOCALLES;0;0; RONDA DEL TREN;TREN;182,54828982200;Ronda
Calle de la Rosa de Luxemburgo;8018;0;0;1;CICLOCALLES;0;0; CALLE DE LA ROSA DE LUXEMBURGO;ROSA DE LUXEMBURGO;283,53268756200;Calle
Calle de Colomer;8019;0;0;1;CICLOCALLES;0;0; CALLE DE COLOMER;COLOMER;315,39690841300;Calle
Calle del General Kirkpatrick;8020;0;0;1;CICLOCALLES;0;0; CALLE DEL GENERAL KIRKPATRICK;GENERAL KIRKPATRICK;228,84692636500;Calle
Calle de Arturo Soria;8021;0;0;1;CICLOCALLES;0;1; CALLE DE ARTURO SORIA;ARTURO SORIA;304,99369715100;Calle
Avenida de las Piceas;8025;0;0;1;CICLOCALLES;0;0; AVENIDA DE LAS PICEAS;PICEAS;82,73920835820;Avenida
Calle de Dionisio Inca Yupanqui;8026;0;0;1;CICLOCALLES;0;0; CALLE DE DIONISIO INCA YUPANQUI;DIONISIO INCA YUPANQUI;110,12312885100;Calle
Plaza del Liceo;8027;0;0;1;CICLOCALLES;0;0; PLAZA DEL LICEO;LICEO;142,70205291200;Plaza
Calle de Silvano;8028;0;0;1;CICLOCALLES;0;1; CALLE DE SILVANO;SILVANO;48,81618154270;Calle
Calle de Alejandro Rodriguez;8030;0;0;1;CICLOCALLES;0;0; CALLE DE ALEJANDRO RODRIGUEZ;ALEJANDRO RODRIGUEZ;138,41016779700;Calle
Calle de Moguer;8031;0;0;1;CICLOCALLES;0;0; CALLE DE MOGUER;MOGUER;141,73234063700;Calle
Calle del Alcalde MartÝn de Alzaga;8032;0;0;1;CICLOCALLES;0;0; CALLE DEL ALCALDE MARTÍN DE ALZAGA;MARTIN DE ALZAGA;479,46159107800;Calle
Calle de los Mßrtires Maristas;8033;0;0;1;CICLOCALLES;0;0; CALLE DE LOS MÁRTIRES MARISTAS;MARTIRES MARISTAS;103,68124999800;Calle
Calle de Trajano;8034;0;0;1;CICLOCALLES;0;0; CALLE DE TRAJANO;TRAJANO;127,25404753700;Calle
Calle de Alfonso RodrÝguez Castelao;8035;0;0;1;CICLOCALLES;0;0; CALLE DE ALFONSO RODRÍGUEZ CASTELAO;ALFONSO RODRIGUEZ CASTELAO;164,65636488200;Calle
Calle de Leopoldo Alas ClarÝn;8038;0;0;1;CICLOCALLES;0;0; CALLE DE LEOPOLDO ALAS CLARÍN;LEOPOLDO ALAS CLARIN;96,44172115540;Calle
Calle de Vicente Blasco Ibß±ez;8042;0;0;1;CICLOCALLES;0;0; CALLE DE VICENTE BLASCO IBSSÑEZ;VICENTE BLASCO IBAÐEZ;1358,11349532000;Calle
Calle de los Padres Dominicos;8043;0;0;1;CICLOCALLES;0;0; CALLE DE LOS PADRES DOMINICOS;PADRES DOMINICOS;426,14941012100;Calle
Camino de San Chinarro;8044;0;0;1;CICLOCALLES;0;0; CAMINO DE SAN CHINARRO;SAN CHINARRO;402,50615249200;Camino
Calle del P¾rtico de la Gloria;8045;0;0;1;CICLOCALLES;0;1; CALLE DEL PÓRTICO DE LA GLORIA;PORTICO DE LA GLORIA;304,19861396800;Calle
Calle del Camino de Santiago;8046;0;0;1;CICLOCALLES;0;1; CALLE DEL CAMINO DE SANTIAGO;CAMINO DE SANTIAGO;234,35877068700;Calle
Calle del P¾rtico de la Gloria;8047;0;0;1;CICLOCALLES;0;1; CALLE DEL PÓRTICO DE LA GLORIA;PORTICO DE LA GLORIA;230,59209243400;Calle
Calle de la Isla de Oza;8048;0;0;1;CICLOCALLES;0;0; CALLE DE LA ISLA DE OZA;ISLA DE OZA;116,19817386400;Calle
Calle de la Condesa de Venadito;8049;0;0;1;CICLOCALLES;0;0; CALLE DE LA CONDESA DE VENADITO;CONDESA DE VENADITO;227,85162591800;Calle
Calle de la Rosa;8050;0;0;1;CICLOCALLES;0;0; CALLE DE LA ROSA;ROSA;62,63994938920;Calle
Calle del Ave MarÝa;8051;0;0;1;CICLOCALLES;0;0; CALLE DEL AVE MARÍA;AVE MARIA;16,81623595040;Calle
Avenida de Manoteras;8052;0;0;1;CICLOCALLES;0;0; AVENIDA DE MANOTERAS;MANOTERAS;202,86749427600;Avenida
Calle de los Escribanos;8053;0;0;1;CICLOCALLES;0;0; CALLE DE LOS ESCRIBANOS;ESCRIBANOS;350,63794503000;Calle
Calle de Doroteo Laborda;8054;0;0;1;CICLOCALLES;0;0; CALLE DE DOROTEO LABORDA;DOROTEO LABORDA;58,36066160570;Calle
Paseo de los Ferroviarios;8055;0;0;1;CICLOCALLES;0;0; PASEO DE LOS FERROVIARIOS;FERROVIARIOS;87,26271571450;Paseo
Calle de Domingo Pßrraga;8056;0;0;1;CICLOCALLES;0;1; CALLE DE DOMINGO PÁRRAGA;DOMINGO PARRAGA;561,17650771900;Calle
Calle de la Cabeza;8057;0;0;1;CICLOCALLES;0;0; CALLE DE LA CABEZA;CABEZA;367,11386514600;Calle
Calle de los Estudios;8060;0;0;1;CICLOCALLES;0;0; CALLE DE LOS ESTUDIOS;ESTUDIOS;168,25559880600;Calle
Calle de la Ribera de Curtidores;8061;0;0;1;CICLOCALLES;0;0; CALLE DE LA RIBERA DE CURTIDORES;RIBERA DE CURTIDORES;562,58833228800;Calle
Calle del Prado;8063;0;0;1;CICLOCALLES;0;0; CALLE DEL PRADO;PRADO;157,77392924800;Calle
Calle del Prado;8064;0;0;1;CICLOCALLES;0;0; CALLE DEL PRADO;PRADO;119,62553272100;Calle
Calle de la Torrecilla del Leal;8065;0;0;1;CICLOCALLES;0;0; CALLE DE LA TORRECILLA DEL LEAL;TORRECILLA DEL LEAL;23,35656836340;Calle
Calle de Maldonadas;8066;0;0;1;CICLOCALLES;0;0; CALLE DE MALDONADAS;MALDONADAS;91,61728282890;Calle
Calle de la Cava Baja;8067;0;0;1;CICLOCALLES;0;0; CALLE DE LA CAVA BAJA;CAVA BAJA;294,90260159600;Calle
Calle de Braojos;8068;0;0;1;CICLOCALLES;0;0; CALLE DE BRAOJOS;BRAOJOS;221,14441115200;Calle
Calle de Apolonio Morales;8069;0;0;1;CICLOCALLES;0;0; CALLE DE APOLONIO MORALES;APOLONIO MORALES;328,70332598900;Calle
Calle de Condes del Val;8070;0;0;1;CICLOCALLES;0;0; CALLE DE CONDES DEL VAL;CONDES DEL VAL;114,16099585900;Calle
Calle de Veracruz;8071;0;0;1;CICLOCALLES;0;0; CALLE DE VERACRUZ;VERACRUZ;122,18087944400;Calle
Calle del General Varela;8073;0;0;1;CICLOCALLES;0;0; CALLE DEL GENERAL VARELA;GENERAL VARELA;431,18297522300;Calle
Calle del Profesor Waksman;8074;0;0;1;CICLOCALLES;0;0; CALLE DEL PROFESOR WAKSMAN;PROFESOR WAKSMAN;233,19226056500;Calle
Calle de Juan Ram¾n JimÚnez;8076;0;0;1;CICLOCALLES;0;0; CALLE DE JUAN RAMÓN JIMÚNEZ;JUAN RAMON JIMENEZ;662,45046267700;Calle
Avenida del Santo ?ngel de la Guarda;8077;0;0;1;CICLOCALLES;0;0; AVENIDA DEL SANTO ÁNGEL DE LA GUARDA;SANTO ANGEL DE LA GUARDA;685,99158565300;Avenida
Calle del Camino de Le±eros;8078;0;0;1;CICLOCALLES;0;0; CALLE DEL CAMINO DE LEÑEROS;CAMINO DE LEÐEROS;299,13936098900;Calle
Avenida del Doctor Federico Rubio y GalÝ;8079;0;0;1;CICLOCALLES;0;0; AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALÍ;DOCTOR FEDERICO RUBIO Y GALI;559,95134156300;Avenida
Pasaje de las Bellas Vistas;8080;0;0;1;CICLOCALLES;0;0; PASAJE DE LAS BELLAS VISTAS;BELLAS VISTAS;278,32799152400;Pasaje
Calle del Doctor Reinosa;8081;0;0;1;CICLOCALLES;0;0; CALLE DEL DOCTOR REINOSA;DOCTOR REINOSA;161,72111136100;Calle
Calle de Alfonso Rodriguez Castelao;8082;0;0;1;CICLOCALLES;0;0; CALLE DE ALFONSO RODRIGUEZ CASTELAO;ALFONSO RODRIGUEZ CASTELAO;122,35364304300;Calle
Calle de RosalÝa de Castro;8083;0;0;1;CICLOCALLES;0;0; CALLE DE ROSALÍA DE CASTRO;ROSALIA DE CASTRO;313,13865378900;Calle
Calle de Isabel Clara Eugenia;8084;0;0;1;CICLOCALLES;0;0; CALLE DE ISABEL CLARA EUGENIA;ISABEL CLARA EUGENIA;448,94688387800;Calle
Calle de Manuel Pombo Angulo;8085;0;0;1;CICLOCALLES;0;0; CALLE DE MANUEL POMBO ANGULO;MANUEL POMBO ANGULO;452,65445141500;Calle
Avenida de Europa;8086;0;0;1;CICLOCALLES;0;1; AVENIDA DE EUROPA;EUROPA;145,02243653900;Avenida
Calle del P¾rtico de la Gloria;8087;0;0;1;CICLOCALLES;0;0; CALLE DEL PÓRTICO DE LA GLORIA;PORTICO DE LA GLORIA;125,26172269400;Calle
Calle de Ana de Austria;8088;0;0;1;CICLOCALLES;0;1; CALLE DE ANA DE AUSTRIA;ANA DE AUSTRIA;166,70461750900;Calle
Calle de Isabel Clara Eugenia;8089;0;0;1;CICLOCALLES;0;1; CALLE DE ISABEL CLARA EUGENIA;ISABEL CLARA EUGENIA;788,42752821700;Calle
Avenida de Manoteras;8094;0;0;1;CICLOCALLES;0;0; AVENIDA DE MANOTERAS;MANOTERAS;292,29788362600;Avenida
Camino de la Fuente de la Mora;8095;0;0;1;CICLOCALLES;0;1; CAMINO DE LA FUENTE DE LA MORA;FUENTE DE LA MORA;251,25917124700;Camino
Avenida de la Fuente de la Mora;8096;0;0;1;CICLOCALLES;0;0; AVENIDA DE LA FUENTE DE LA MORA;FUENTE DE LA MORA;199,33912533400;Avenida
Calle de Ana de Austria;8098;0;0;1;CICLOCALLES;0;1; CALLE DE ANA DE AUSTRIA;ANA DE AUSTRIA;585,57926376900;Calle
Avenida de Manoteras;8099;0;0;1;CICLOCALLES;0;0; AVENIDA DE MANOTERAS;MANOTERAS;310,23065210000;Avenida
Camino de Fuencarral a Hortaleza;8100;0;0;1;CICLOCALLES;0;0; CAMINO DE FUENCARRAL A HORTALEZA;FUENCARRAL A HORTALEZA;797,81566270500;Camino
Avenida de Manoteras;8101;0;0;1;CICLOCALLES;0;0; AVENIDA DE MANOTERAS;MANOTERAS;648,26353248100;Avenida
Calle de Montearag¾n;8102;0;0;1;CICLOCALLES;0;0; CALLE DE MONTEARAGÓN;MONTEARAGON;241,27307619700;Calle
Calle de Manuel Uribe;8103;0;0;1;CICLOCALLES;0;0; CALLE DE MANUEL URIBE;MANUEL URIBE;182,64865528900;Calle
Calle de Florencio Castillo;8104;0;0;1;CICLOCALLES;0;0; CALLE DE FLORENCIO CASTILLO;FLORENCIO CASTILLO;219,90650535600;Calle
Calle de Mahonia;8105;0;0;1;CICLOCALLES;0;0; CALLE DE MAHONIA;MAHONIA;102,77471958200;Calle
Calle de Chicuelo;8106;0;0;1;CICLOCALLES;0;0; CALLE DE CHICUELO;CHICUELO;404,35986038300;Calle
Calle de JosÚ Domingo Rus;8107;0;0;1;CICLOCALLES;0;0; CALLE DE JOSÚ DOMINGO RUS;JOSE DOMINGO RUS;193,69370059000;Calle
Calle de Ulises;8108;0;0;1;CICLOCALLES;0;0; CALLE DE ULISES;ULISES;90,42688170980;Calle
Calle del Puentecillo;8109;0;0;1;CICLOCALLES;0;0; CALLE DEL PUENTECILLO;PUENTECILLO;73,32233416630;Calle
Calle de Andorra;8110;0;0;1;CICLOCALLES;0;0; CALLE DE ANDORRA;ANDORRA;213,03043899400;Calle
Calle del Liceo;8111;0;0;1;CICLOCALLES;0;0; CALLE DEL LICEO;LICEO;252,85506880500;Calle
Calle de Colombia;8112;0;0;1;CICLOCALLES;0;0; CALLE DE COLOMBIA;COLOMBIA;326,64621509300;Calle
Calle de Arturo Soria;8113;0;0;1;CICLOCALLES;0;1; CALLE DE ARTURO SORIA;ARTURO SORIA;172,73818931400;Calle
Calle del MarquÚs de Portugalete;8114;0;0;1;CICLOCALLES;0;0; CALLE DEL MARQUÉS DE PORTUGALETE;MARQUES DE PORTUGALETE;290,54187701300;Calle
Calle de Pablo Sßnchez;8115;0;0;1;CICLOCALLES;0;0; CALLE DE PABLO ÁSNCHEZ;PABLO SANCHEZ;73,53305570010;Calle
Calle del Padre Coloma;8116;0;0;1;CICLOCALLES;0;0; CALLE DEL PADRE COLOMA;PADRE COLOMA;94,31692622300;Calle
Calle de MartÝnez Villergas;8117;0;0;1;CICLOCALLES;0;0; CALLE DE MARTÍNEZ VILLERGAS;MARTINEZ VILLERGAS;149,99301676000;Calle
Calle de Verdaguer y GarcÝa;8118;0;0;1;CICLOCALLES;0;1; CALLE DE VERDAGUER Y GARCÍA;VERDAGUER Y GARCIA;369,58855816500;Calle
Calle de Josefa Valcßrcel;8119;0;0;1;CICLOCALLES;0;0; CALLE DE JOSEFA VALCÁRCEL;JOSEFA VALCARCEL;206,75068167000;Calle
Calle de Agastia;8120;0;0;1;CICLOCALLES;0;0; CALLE DE AGASTIA;AGASTIA;205,67173456600;Calle
Calle de la Madre Antonia ParÝs;8121;0;0;1;CICLOCALLES;0;0; CALLE DE LA MADRE ANTONIA PARÍS;MADRE ANTONIA PARIS;234,33504591800;Calle
Avenida de Badajoz;8122;0;0;1;CICLOCALLES;0;0; AVENIDA DE BADAJOZ;BADAJOZ;579,51056351900;Avenida
Calle de JosÚ MarÝa Cavero;8123;0;0;1;CICLOCALLES;0;0; CALLE DE JOSÚ MARÍA CAVERO;JOSE MARIA CAVERO;196,10651004100;Calle
Calle de Deyanira;8124;0;0;1;CICLOCALLES;0;0; CALLE DE DEYANIRA;DEYANIRA;649,85128338800;Calle
Calle de Acceso a la estaci¾n de O?Donnell;8125;0;0;1;CICLOCALLES;0;0; CALLE DE ACCESO A LA ESTACIÓN DE O?DONNELL;ESTACION DE ODONNELL;54,97325253410;Calle
Calle de Monte Esquinza;8127;0;0;1;CICLOCALLES;0;0; CALLE DE MONTE ESQUINZA;MONTE ESQUINZA;513,42077027700;Calle
Calle de Tamayo y Baus;8128;0;0;1;CICLOCALLES;0;0; CALLE DE TAMAYO Y BAUS;TAMAYO Y BAUS;111,02282796700;Calle
Estaci¾n de Atocha;8129;0;0;1;CICLOCALLES;0;0; ESTACIÓN DE ATOCHA;ESTACION ATOCHA;351,68918496000;
Calle de Rafael de Riego;8130;0;0;1;CICLOCALLES;0;0; CALLE DE RAFAEL DE RIEGO;RAFAEL DE RIEGO;597,91360226000;Calle
Calle del Doce de Octubre;8131;0;0;1;CICLOCALLES;0;0; CALLE DEL DOCE DE OCTUBRE;DOCE DE OCTUBRE;143,15975506200;Calle
Avenida del Mediterrßneo;8132;0;0;1;CICLOCALLES;0;0; AVENIDA DEL MEDITERRÁNEO;MEDITERRANEO;144,66095831600;Avenida
Avenida del Manzanares;8133;0;0;1;CICLOCALLES;0;0; AVENIDA DEL MANZANARES;MANZANARES;270,29102452700;Avenida
Avenida del Manzanares;8134;0;0;1;CICLOCALLES;0;0; AVENIDA DEL MANZANARES;MANZANARES;247,43371585800;Avenida
Calle de Baleares;8135;0;0;1;CICLOCALLES;0;0; CALLE DE BALEARES;BALEARES;240,68132722600;Calle
Calle de Sanarmengol;8136;0;0;1;CICLOCALLES;0;0; CALLE DE SANARMENGOL;SANARMENGOL;110,94822072100;Calle
Calle de Antonio L¾pez;8137;0;0;1;CICLOCALLES;0;1; CALLE DE ANTONIO LÓPEZ;ANTONIO LOPEZ;73,33175230390;Calle
Calle de Carmen Bruguera;8138;0;0;1;CICLOCALLES;0;0; CALLE DE CARMEN BRUGUERA;CARMEN BRUGUERA;282,49554229400;Calle
Calle de Jes·s del Gran Poder;8139;0;0;1;CICLOCALLES;0;0; CALLE DE JESÚS DEL GRAN PODER;JESUS DEL GRAN PODER;190,84026260000;Calle
Calle de Antonio L¾pez;8140;0;0;1;CICLOCALLES;0;1; CALLE DE ANTONIO LÓPEZ;ANTONIO LOPEZ;151,86038057600;Calle
Calle de Eugenio Caxes;8141;0;0;1;CICLOCALLES;0;0; CALLE DE EUGENIO CAXES;EUGENIO CAXES;152,91272391600;Calle
Avenida del Manzanares;8142;0;0;1;CICLOCALLES;0;0; AVENIDA DEL MANZANARES;MANZANARES;1560,27114615000;Avenida
Calle de Matilde Gayo;8143;0;0;1;CICLOCALLES;0;0; CALLE DE MATILDE GAYO;MATILDE GAYO;276,23729870400;Calle
Puente de AndalucÝa;8144;0;0;1;CICLOCALLES;0;1; PUENTE DE ANDALUCÍA;ANDALUCIA;358,97812338200;Puente
Calle de Embajadores;8145;0;0;1;CICLOCALLES;0;0; CALLE DE EMBAJADORES;EMBAJADORES;268,48877085700;Calle
Calle de Guillermo de Osma;8146;0;0;1;CICLOCALLES;0;0; CALLE DE GUILLERMO DE OSMA;GUILLERMO DE OSMA;237,65587245400;Calle
Calle del Cobre;8148;0;0;1;CICLOCALLES;0;0; CALLE DEL COBRE;COBRE;76,85342986140;Calle
Calle del Bronce;8149;0;0;1;CICLOCALLES;0;0; CALLE DEL BRONCE;BRONCE;625,25785802900;Calle
Calle del Arroyo del Olivar;8150;0;0;1;CICLOCALLES;0;0; CALLE DEL ARROYO DEL OLIVAR;ARROYO DEL OLIVAR;77,87602776800;Calle
Calle de Carlos SolÚ;8151;0;0;1;CICLOCALLES;0;0; CALLE DE CARLOS SOLÚ;CARLOS SOLE;211,65368446800;Calle
Calle de Santillana del Mar;8152;0;0;1;CICLOCALLES;0;0; CALLE DE SANTILLANA DEL MAR;SANTILLANA DEL MAR;111,23146037400;Calle
Calle de Candilejas;8153;0;0;1;CICLOCALLES;0;0; CALLE DE CANDILEJAS;CANDILEJAS;444,81922770200;Calle
Calle de la Tertulia;8154;0;0;1;CICLOCALLES;0;0; CALLE DE LA TERTULIA;TERTULIA;212,27839783600;Calle
Calle de Antequera;8155;0;0;1;CICLOCALLES;0;1; CALLE DE ANTEQUERA;ANTEQUERA;216,20798347400;Calle
Calle de la Estafeta;8156;0;0;1;CICLOCALLES;0;0; CALLE DE LA ESTAFETA;ESTAFETA;373,89491717300;Calle
