nombreOriginal;COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX;tipoVia;palabrasClave
EUGENIO;282600;CALLE;DE; EUGENIO;EUGENIO;6;1;17;2;14;;EUGENIO
EUGENIO CAXES;282700;CALLE;DE; EUGENIO CAXES;EUGENIO CAXES;12;1;5;2;14;;EUGENIO CAXES
EUGENIO D'ORS;956;CALLE;DE; EUGENIO D'ORS;EUGENIO D'ORS;14;1;3;2;2;;EUGENIO D'ORS
EUGENIO MARIA DE HOSTOS;922;PLAZA;DE; EUGENIO MARIA DE HOSTOS;EUGENIO MARÍA DE HOSTOS;9;1;1;2;2;;EUGENIO MARIA HOSTOS
EUGENIO PEREZ;282900;CALLE;DE; EUGENIO PEREZ;EUGENIO PÉREZ;8;1;5;2;6;;EUGENIO PEREZ
EUGENIO SALAZAR;283000;CALLE;DE; EUGENIO SALAZAR;EUGENIO SALAZAR;5;1;55;2;60;;EUGENIO SALAZAR
EUGENIO SALAZAR;283000;CALLE;DE; EUGENIO SALAZAR;EUGENIO SALAZAR;5;1;55;2;60;;EUGENIO SALAZAR
EUGENIO SELLES;283100;CALLE;DE; EUGENIO SELLES;EUGENIO SELLÉS;2;1;5;2;14;;EUGENIO SELLES
EUGENIO ZUBIA;283200;CALLE;DE; EUGENIO ZUBIA;EUGENIO ZUBÍA;13;1;15;2;16;;EUGENIO ZUBIA
EULALIA GIL;283400;CALLE;DE; EULALIA GIL;EULALIA GIL;11;3;23;2;22;;EULALIA GIL
EULALIA PAINO;283500;CALLE;DE; EULALIA PAINO;EULALIA PAÍNO;11;1;11;2;12;;EULALIA PAINO
EULOGIO PEDRERO;283600;CALLE;DE; EULOGIO PEDRERO;EULOGIO PEDRERO;18;1;51;2;40;;EULOGIO PEDRERO
EUNATE;2851;CALLE;DE; EUNATE;EUNATE;8;5;5;6;16;;EUNATE
EURICO;283700;CALLE;DE; EURICO;EURICO;11;1;13;;;;EURICO
EURIPIDES;283800;PLAZA;DE; EURIPIDES;EURÍPIDES;20;1;7;2;8;;EURIPIDES
EURO;905985;AVENIDA;DEL; EURO;EURO;11;3;57;2;86;;EURO
EUROPA;1809;AVENIDA;DE; EUROPA;EUROPA;9;25;29;30;36;;EUROPA
EUROPA;283900;CALLE;DE; EUROPA;EUROPA;5;1;9;2;8;;EUROPA
EUSEBIO BLASCO;284000;CALLE;DE; EUSEBIO BLASCO;EUSEBIO BLASCO;11;1;5;2;6;;EUSEBIO BLASCO
EUSEBIO ISIDRO;284100;CALLE;DE; EUSEBIO ISIDRO;EUSEBIO ISIDRO;8;5;9;;;;EUSEBIO ISIDRO
EUSEBIO MARTINEZ BARONA;284200;CALLE;DE; EUSEBIO MARTINEZ BARONA;EUSEBIO MARTÍNEZ BARONA;15;1;15;4;12;;EUSEBIO MARTINEZ BARONA
EUSEBIO MORAN;284300;CALLE;DE; EUSEBIO MORAN;EUSEBIO MORÁN;11;1;31;2;28;;EUSEBIO MORAN
EUSKALDUNA;284400;CALLE;DE; EUSKALDUNA;EUSKALDUNA;17;1;29;2;16;;EUSKALDUNA
EUSTAQUIO RODRIGUEZ;284500;CALLE;DE; EUSTAQUIO RODRIGUEZ;EUSTAQUIO RODRÍGUEZ;7;1;7;2;10;;EUSTAQUIO RODRIGUEZ
EUTERPE;2894;CALLE;DE; EUTERPE;EUTERPE;20;1;27;12;12;;EUTERPE
EVANGELINA SOBREDO GALANES;31000458;CALLE;DE; EVANGELINA SOBREDO GALANES;EVANGELINA SOBREDO GALANES;9;1;15;22;44;;EVANGELINA SOBREDO GALANES
EVANGELIOS;284700;CALLE;DE LOS; EVANGELIOS;EVANGELIOS;12;1;41;2;44;;EVANGELIOS
EVARISTO SAN MIGUEL;284900;CALLE;DE; EVARISTO SAN MIGUEL;EVARISTO SAN MIGUEL;9;1;21;2;24;;EVARISTO SAN MIGUEL
EVORA;284950;CALLE;DE; EVORA;ÉVORA;11;1;11;2;22;;EVORA
EXCELENTE;31000319;CALLE;DEL; EXCELENTE;EXCELENTE;11;;;;;;EXCELENTE
EXPLANADA;285000;CALLE;DE LA; EXPLANADA;EXPLANADA;9;1;23;2;18;;EXPLANADA
EXPROPIACION;285050;CALLE;DE LA; EXPROPIACION;EXPROPIACIÓN;12;1;5;10;12;;EXPROPIACION
EXTREMADURA;285200;PASEO;DE; EXTREMADURA;EXTREMADURA;10;1;575;2;404;;EXTREMADURA
EXTREMADURA;285200;PASEO;DE; EXTREMADURA;EXTREMADURA;10;1;575;2;404;;EXTREMADURA
EXTREMADURA;285200;PASEO;DE; EXTREMADURA;EXTREMADURA;10;1;575;2;404;;EXTREMADURA
EXTREMADURA;285200;PASEO;DE; EXTREMADURA;EXTREMADURA;10;1;575;2;404;;EXTREMADURA
EXTREMADURA;285200;PASEO;DE; EXTREMADURA;EXTREMADURA;10;1;575;2;404;;EXTREMADURA
EXTREMADURA;285200;PASEO;DE; EXTREMADURA;EXTREMADURA;10;1;575;2;404;;EXTREMADURA
EXTREMEÑOS;285225;CALLE;DE LOS; EXTREMEÑOS;EXTREMEÑOS;13;1;5;2;4;;EXTREMEÑOS
EZCARAY;285250;CALLE;DE; EZCARAY;EZCARAY;19;1;3;2;76;;EZCARAY
EZEQUIEL PEÑALVER;285300;CALLE;DE; EZEQUIEL PEÑALVER;EZEQUIEL PEÑALVER;21;1;15;2;12;;EZEQUIEL PEÑALVER
EZEQUIEL SOLANA;285400;CALLE;DE; EZEQUIEL SOLANA;EZEQUIEL SOLANA;15;1;117;2;124;;EZEQUIEL SOLANA
EZEQUIEL SOLANA;285400;CALLE;DE; EZEQUIEL SOLANA;EZEQUIEL SOLANA;15;1;117;2;124;;EZEQUIEL SOLANA
FABIAN FERNANDEZ ALARCON;31005189;PLAZA;; FABIAN FERNANDEZ ALARCON;FABIÁN FERNÁNDEZ ALARCÓN;13;;;;;;FABIAN FERNANDEZ ALARCON
FABRICA DE MOSAICOS;31000694;CALLE;DE LA; FABRICA DE MOSAICOS;FÁBRICA DE MOSAICOS;17;1;1;2;2;;FABRICA MOSAICOS
FACTOR;286000;CALLE;DEL; FACTOR;FACTOR;1;1;7;2;16;;FACTOR
FAGOT;31000352;CALLE;DEL; FAGOT;FAGOT;10;1;1;2;2;;FAGOT
FAISANES;2498;CALLE;DE LOS; FAISANES;FAISANES;19;3;3;2;2;;FAISANES
FALCINELO;286100;CALLE;DEL; FALCINELO;FALCINELO;11;1;35;2;48;;FALCINELO
FALUA;286200;CALLE;DE LA; FALUA;FALÚA;21;3;7;2;10;;FALUA
FANTASIA;2227;CALLE;DE; FANTASIA;FANTASÍA;13;1;9;2;8;;FANTASIA
FARADAY;31000300;CALLE;DE; FARADAY;FARADAY;8;3;9;2;2;;FARADAY
FARMACIA;286400;CALLE;DE LA; FARMACIA;FARMACIA;1;1;13;2;16;;FARMACIA
FARO;286500;CALLE;DE; FARO;FARO;11;1;1;2;8;;FARO
FAROLILLO;1903;CALLE;DEL; FAROLILLO;FAROLILLO;11;1;7;2;2;;FAROLILLO
FAUSTA ELORZ;286600;CALLE;DE; FAUSTA ELORZ;FAUSTA ELORZ;12;1;7;2;6;;FAUSTA ELORZ
FAUSTINA CALVO;286800;CALLE;DE; FAUSTINA CALVO;FAUSTINA CALVO;10;1;11;6;10;;FAUSTINA CALVO
FAUSTINA MENA;286900;CALLE;DE; FAUSTINA MENA;FAUSTINA MENA;8;;;4;8;;FAUSTINA MENA
FAUSTINA MENA;286900;CALLE;DE; FAUSTINA MENA;FAUSTINA MENA;8;;;4;8;;FAUSTINA MENA
FAUSTINA PEÑALVER;287000;CALLE;DE; FAUSTINA PEÑALVER;FAUSTINA PEÑALVER;15;1;13;4;22;;FAUSTINA PEÑALVER
FAUSTINO CORDON BONET;31000063;CALLE;DE; FAUSTINO CORDON BONET;FAUSTINO CORDÓN BONET;10;1;17;2;48;;FAUSTINO CORDON BONET
FAUSTINO GARIJO;287100;CALLE;DE; FAUSTINO GARIJO;FAUSTINO GARIJO;9;1;17;6;18;;FAUSTINO GARIJO
FAUSTINO OSORIO;287300;CALLE;DE; FAUSTINO OSORIO;FAUSTINO OSORIO;10;1;37;2;50;;FAUSTINO OSORIO
FAUSTO DOMINGO;287400;CALLE;DE; FAUSTO DOMINGO;FAUSTO DOMINGO;11;1;11;2;8;;FAUSTO DOMINGO
FAUSTO ELVIRA SANCHEZ;31005372;CALLE;DE; FAUSTO ELVIRA SANCHEZ;FAUSTO ELVIRA SÁNCHEZ;;;;;;;FAUSTO ELVIRA SANCHEZ
FAVILA;287450;CALLE;DE; FAVILA;FAVILA;11;;;;;;FAVILA
FE;287500;CALLE;DE LA; FE;FE;1;1;19;2;18;;FE
FEBRERO;287600;CALLE;DE; FEBRERO;FEBRERO;20;1;67;2;72;;FEBRERO
FEDERICA MONTSENY;31000590;CALLE;DE; FEDERICA MONTSENY;FEDERICA MONTSENY;8;1;15;2;96;;FEDERICA MONTSENY
FEDERICO AGUSTI;287800;CALLE;DE; FEDERICO AGUSTI;FEDERICO AGUSTÍ;9;1;45;2;94;;FEDERICO AGUSTI
FEDERICO CARLOS SAINZ DE ROBLES;287850;CALLE;DE; FEDERICO CARLOS SAINZ DE ROBLES;FEDERICO CARLOS SAINZ DE ROBLES;9;1;33;2;16;;FEDERICO CARLOS SAINZ ROBLES
FEDERICO GARCIA LORCA;288040;PASEO;DE; FEDERICO GARCIA LORCA;FEDERICO GARCÍA LORCA;18;1;23;2;38;;FEDERICO GARCIA LORCA
FEDERICO GARCIA SANCHIZ;288050;CALLE;DE; FEDERICO GARCIA SANCHIZ;FEDERICO GARCÍA SANCHÍZ;5;1;1;4;4;;FEDERICO GARCIA SANCHIZ
FEDERICO GRASES;288100;CALLE;DE; FEDERICO GRASES;FEDERICO GRASES;11;1;43;2;62;;FEDERICO GRASES
FEDERICO GUTIERREZ;288200;CALLE;DE; FEDERICO GUTIERREZ;FEDERICO GUTIÉRREZ;15;1;39;2;46;;FEDERICO GUTIERREZ
FEDERICO MAYO;288300;CALLE;DE; FEDERICO MAYO;FEDERICO MAYO;10;1;31;2;34;;FEDERICO MAYO
FEDERICO MOMPOU;1837;CALLE;DE; FEDERICO MOMPOU;FEDERICO MOMPOU;8;1;7;2;8;;FEDERICO MOMPOU
FEDERICO MORENO TORROBA;703;CALLE;DE; FEDERICO MORENO TORROBA;FEDERICO MORENO TORROBA;3;1;11;2;6;;FEDERICO MORENO TORROBA
FEDERICO NUÑEZ;288400;CALLE;DE; FEDERICO NUÑEZ;FEDERICO NÚÑEZ;16;1;5;;;;FEDERICO NUÑEZ
FEDERICO ORIOL;288500;CALLE;DE; FEDERICO ORIOL;FEDERICO ORIOL;9;1;13;2;12;;FEDERICO ORIOL
FEDERICO ROMERO;288550;CALLE;DE; FEDERICO ROMERO;FEDERICO ROMERO;9;1;9;2;10;;FEDERICO ROMERO
FEDERICO SALMON;288600;CALLE;DE; FEDERICO SALMON;FEDERICO SALMÓN;5;1;13;2;12;;FEDERICO SALMON
FEIJOO;288700;CALLE;DE; FEIJOO;FEIJOO;7;1;15;2;20;;FEIJOO
FELICIDAD;1001;AVENIDA;DE LA; FELICIDAD;FELICIDAD;17;1;47;2;44;;FELICIDAD
FELIPE ALVAREZ;289000;CALLE;DE; FELIPE ALVAREZ;FELIPE ÁLVAREZ;18;1;7;2;40;;FELIPE ALVAREZ
FELIPE CAMPOS;289100;CALLE;DE; FELIPE CAMPOS;FELIPE CAMPOS;5;1;37;2;38;;FELIPE CAMPOS
FELIPE CASTRO;289200;CALLE;DE; FELIPE CASTRO;FELIPE CASTRO;12;1;45;2;42;;FELIPE CASTRO
FELIPE DE DIEGO;446150;CALLE;DE; FELIPE DE DIEGO;FELIPE DE DIEGO;13;1;17;2;8;;FELIPE DIEGO
FELIPE DE DIEGO;2237;TRAVESÍA;DE; FELIPE DE DIEGO;FELIPE DE DIEGO;13;1;31;2;18;;FELIPE DIEGO
FELIPE DIAZ;289300;CALLE;DE; FELIPE DIAZ;FELIPE DÍAZ;12;1;7;2;12;;FELIPE DIAZ
FELIPE EL HERMOSO;289600;CALLE;DE; FELIPE EL HERMOSO;FELIPE EL HERMOSO;7;1;1;2;4;;FELIPE HERMOSO
FELIPE FRAILE;289400;CALLE;DE; FELIPE FRAILE;FELIPE FRAILE;13;3;7;4;12;;FELIPE FRAILE
FELIPE HERRANZ;289700;CALLE;DE; FELIPE HERRANZ;FELIPE HERRANZ;16;1;17;2;18;;FELIPE HERRANZ
FELIPE II;290200;AVENIDA;DE; FELIPE II;FELIPE II;4;1;21;2;34;;FELIPE II
FELIPE III;290300;CALLE;DE; FELIPE III;FELIPE III;1;1;11;2;6;;FELIPE III
FELIPE IV;290400;CALLE;DE; FELIPE IV;FELIPE IV;3;1;15;2;14;;FELIPE IV
FELIPE JUVARA;31005001;PUENTE;DE; FELIPE JUVARA;FELIPE JUVARA;;;;;;;FELIPE JUVARA
FELIPE MORA;289900;CALLE;DE; FELIPE MORA;FELIPE MORA;6;1;13;2;12;;FELIPE MORA
FELIPE MORATILLA;290000;CALLE;DE; FELIPE MORATILLA;FELIPE MORATILLA;9;1;13;2;16;;FELIPE MORATILLA
FELIPE PEREZ Y GONZALEZ;290100;CALLE;DE; FELIPE PEREZ Y GONZALEZ;FELIPE PÉREZ Y GONZÁLEZ;5;1;1;2;6;;FELIPE PEREZ GONZALEZ
FELIPE PINGARRON;290250;CALLE;DE; FELIPE PINGARRON;FELIPE PINGARRÓN;17;1;11;4;4;;FELIPE PINGARRON
FELIPE TRIGO;740;CALLE;DE; FELIPE TRIGO;FELIPE TRIGO;15;1;7;2;6;;FELIPE TRIGO
FELIPE V;290500;CALLE;DE; FELIPE V;FELIPE V;1;1;1;2;8;;FELIPE V
FELISA MENDEZ;290700;CALLE;DE; FELISA MENDEZ;FELISA MÉNDEZ;13;1;45;2;34;;FELISA MENDEZ
FELISA PIZARRO;290800;CALLE;DE; FELISA PIZARRO;FELISA PIZARRO;8;1;5;2;4;;FELISA PIZARRO
FELIX AVELLAR BROTERO;2126;PASEO;DE; FELIX AVELLAR BROTERO;FÉLIX AVELLAR BROTERO;3;;;;;;FELIX AVELLAR BROTERO
FELIX BOIX;291000;CALLE;DE; FELIX BOIX;FÉLIX BOIX;5;1;13;2;18;;FELIX BOIX
FELIX CANDELA;31001745;CALLE;DE; FELIX CANDELA;FÉLIX CANDELA;16;29;181;6;148;;FELIX CANDELA
FELIX LOPEZ;291100;CALLE;DE; FELIX LOPEZ;FÉLIX LÓPEZ;11;3;19;2;38;;FELIX LOPEZ
FELIX PORTONES;291200;CALLE;DE; FELIX PORTONES;FÉLIX PORTONES;6;1;5;2;10;;FELIX PORTONES
FELIX RODRIGUEZ DE LA FUENTE;951;CALLE;DE; FELIX RODRIGUEZ DE LA FUENTE;FÉLIX RODRÍGUEZ DE LA FUENTE;14;1;87;2;24;;FELIX RODRIGUEZ FUENTE
FELIX RODRIGUEZ DE LA FUENTE;951;CALLE;DE; FELIX RODRIGUEZ DE LA FUENTE;FÉLIX RODRÍGUEZ DE LA FUENTE;15;89;93;26;26;;FELIX RODRIGUEZ FUENTE
FENELON;291350;CALLE;DE; FENELON;FENELÓN;20;1;17;2;26;;FENELON
FENIX;291375;CALLE;DEL; FENIX;FÉNIX;9;1;19;2;12;;FENIX
FERELUZ;291500;CALLE;DE; FERELUZ;FERELUZ;6;1;57;2;44;;FERELUZ
FERENC PUSKAS;31001809;CALLE;DE; FERENC PUSKAS;FERENC PUSKÁS;19;1;241;12;98;;FERENC PUSKAS
FERIA;291600;CALLE;DE LA; FERIA;FERIA;20;;;2;10;;FERIA
FERIAL;905209;CALLE;DEL; FERIAL;FERIAL;9;1;9;2;10;;FERIAL
FERIANTES;921;CALLE;DE LOS; FERIANTES;FERIANTES;21;1;5;2;2;;FERIANTES
FERMIN CABALLERO;291650;CALLE;DE; FERMIN CABALLERO;FERMÍN CABALLERO;8;1;93;2;92;;FERMIN CABALLERO
FERMIN CABALLERO;291650;CALLE;DE; FERMIN CABALLERO;FERMÍN CABALLERO;8;1;93;2;92;;FERMIN CABALLERO
FERMIN CABALLERO;291650;CALLE;DE; FERMIN CABALLERO;FERMÍN CABALLERO;8;1;93;2;92;;FERMIN CABALLERO
FERMIN DOMINGUEZ ORTIZ;291700;CALLE;DE; FERMIN DOMINGUEZ ORTIZ;FERMÍN DOMÍNGUEZ ORTIZ;15;5;7;6;8;;FERMIN DOMINGUEZ ORTIZ
FERMIN DONAIRE;291800;CALLE;DE; FERMIN DONAIRE;FERMÍN DONAIRE;12;1;27;2;36;;FERMIN DONAIRE
FERMIN IZQUIERDO;291900;CALLE;DE; FERMIN IZQUIERDO;FERMÍN IZQUIERDO;6;3;11;2;6;;FERMIN IZQUIERDO
FERMINA SEVILLANO;292100;AVENIDA;DE; FERMINA SEVILLANO;FERMINA SEVILLANO;8;;;;;;FERMINA SEVILLANO
FERMINA SEVILLANO;292100;AVENIDA;DE; FERMINA SEVILLANO;FERMINA SEVILLANO;20;1;37;2;42;;FERMINA SEVILLANO
FERNAN CABALLERO;292300;CALLE;DE; FERNAN CABALLERO;FERNÁN CABALLERO;11;1;33;2;26;;FERNAN CABALLERO
FERNAN GONZALEZ;292500;CALLE;DE; FERNAN GONZALEZ;FERNÁN GONZÁLEZ;3;35;79;32;76;;FERNAN GONZALEZ
FERNAN GONZALEZ;292500;CALLE;DE; FERNAN GONZALEZ;FERNÁN GONZÁLEZ;4;1;33;2;30;;FERNAN GONZALEZ
FERNAN NUÑEZ;292600;CALLE;DE; FERNAN NUÑEZ;FERNÁN NÚÑEZ;5;1;61;2;12;;FERNAN NUÑEZ
FERNAN NUÑEZ;905003;PASEO;DE; FERNAN NUÑEZ;FERNÁN NÚÑEZ;3;1;3;2;30;;FERNAN NUÑEZ
FERNANDEZ CANCELA;292800;CALLE;DE; FERNANDEZ CANCELA;FERNÁNDEZ CANCELA;5;1;11;2;16;;FERNANDEZ CANCELA
FERNANDEZ CARO;292900;CALLE;DE; FERNANDEZ CARO;FERNÁNDEZ CARO;15;1;39;2;74;;FERNANDEZ CARO
FERNANDEZ CID;293000;CALLE;DE; FERNANDEZ CID;FERNÁNDEZ CID;8;1;33;2;20;;FERNANDEZ CID
FERNANDEZ DE LA HOZ;293100;CALLE;DE; FERNANDEZ DE LA HOZ;FERNÁNDEZ DE LA HOZ;7;1;63;2;82;;FERNANDEZ HOZ
FERNANDEZ DE LA HOZ;293100;CALLE;DE; FERNANDEZ DE LA HOZ;FERNÁNDEZ DE LA HOZ;7;1;63;2;82;;FERNANDEZ HOZ
FERNANDEZ DE LOS RIOS;293500;CALLE;DE; FERNANDEZ DE LOS RIOS;FERNÁNDEZ DE LOS RÍOS;7;1;95;2;112;;FERNANDEZ RIOS
FERNANDEZ DE LOS RIOS;293500;CALLE;DE; FERNANDEZ DE LOS RIOS;FERNÁNDEZ DE LOS RÍOS;7;1;95;2;112;;FERNANDEZ RIOS
FERNANDEZ DE NAVARRETE;2406;CALLE;DE; FERNANDEZ DE NAVARRETE;FERNÁNDEZ DE NAVARRETE;20;1;21;2;12;;FERNANDEZ NAVARRETE
FERNANDEZ DE OVIEDO;293400;CALLE;DE; FERNANDEZ DE OVIEDO;FERNÁNDEZ DE OVIEDO;5;1;17;2;22;;FERNANDEZ OVIEDO
FERNANDEZ LLAMAZARES;293300;CALLE;DE; FERNANDEZ LLAMAZARES;FERNÁNDEZ LLAMAZARES;16;1;27;2;38;;FERNANDEZ LLAMAZARES
FERNANDEZ SILVESTRE;293700;CALLE;DE; FERNANDEZ SILVESTRE;FERNÁNDEZ SILVESTRE;5;1;5;4;6;;FERNANDEZ SILVESTRE
FERNANDO ARBOS;31003577;GLORIETA;DE; FERNANDO ARBOS;FERNANDO ARBÓS;16;;;;;;FERNANDO ARBOS
FERNANDO CHUECA GOITIA;31000500;CALLE;DE; FERNANDO CHUECA GOITIA;FERNANDO CHUECA GOITIA;18;9;39;8;74;;FERNANDO CHUECA GOITIA
FERNANDO DE ROJAS;31000092;CALLE;DE; FERNANDO DE ROJAS;FERNANDO DE ROJAS;16;1;1;10;10;;FERNANDO ROJAS
FERNANDO DELGADO;294050;CALLE;DE; FERNANDO DELGADO;FERNANDO DELGADO;11;3;13;2;8;;FERNANDO DELGADO
FERNANDO DIAZ DE MENDOZA;294100;CALLE;DE; FERNANDO DIAZ DE MENDOZA;FERNANDO DÍAZ DE MENDOZA;11;1;71;2;54;;FERNANDO DIAZ MENDOZA
FERNANDO DIAZ DE MENDOZA;1063;PASAJE;DE; FERNANDO DIAZ DE MENDOZA;FERNANDO DÍAZ DE MENDOZA;11;;;;;;FERNANDO DIAZ MENDOZA
FERNANDO EL CATOLICO;294000;CALLE;DE; FERNANDO EL CATOLICO;FERNANDO EL CATÓLICO;7;1;77;2;88;;FERNANDO CATOLICO
FERNANDO EL CATOLICO;294000;CALLE;DE; FERNANDO EL CATOLICO;FERNANDO EL CATÓLICO;7;1;77;2;88;;FERNANDO CATOLICO
FERNANDO EL SANTO;295300;CALLE;DE; FERNANDO EL SANTO;FERNANDO EL SANTO;7;1;29;2;26;;FERNANDO SANTO
FERNANDO GABRIEL;294200;CALLE;DE; FERNANDO GABRIEL;FERNANDO GABRIEL;15;1;21;2;20;;FERNANDO GABRIEL
FERNANDO GABRIEL;294200;CALLE;DE; FERNANDO GABRIEL;FERNANDO GABRIEL;15;1;21;2;20;;FERNANDO GABRIEL
FERNANDO GARRIDO;294250;CALLE;DE; FERNANDO GARRIDO;FERNANDO GARRIDO;7;1;13;2;18;;FERNANDO GARRIDO
FERNANDO GIRALDEZ;294300;CALLE;DE; FERNANDO GIRALDEZ;FERNANDO GIRÁLDEZ;13;1;55;2;34;;FERNANDO GIRALDEZ
FERNANDO GONZALEZ;294500;CALLE;DE; FERNANDO GONZALEZ;FERNANDO GONZÁLEZ;11;1;17;2;22;;FERNANDO GONZALEZ
FERNANDO HIGUERAS;31001731;CALLE;DE; FERNANDO HIGUERAS;FERNANDO HIGUERAS;16;1;5;2;2;;FERNANDO HIGUERAS
FERNANDO HIGUERAS;31001731;CALLE;DE; FERNANDO HIGUERAS;FERNANDO HIGUERAS;21;11;55;;;;FERNANDO HIGUERAS
FERNANDO LAZARO CARRETER;31000657;CALLE;DE; FERNANDO LAZARO CARRETER;FERNANDO LÁZARO CARRETER;9;23;57;4;12;;FERNANDO LAZARO CARRETER
FERNANDO MIJARES;294600;CALLE;DE; FERNANDO MIJARES;FERNANDO MIJARES;20;1;39;2;36;;FERNANDO MIJARES
FERNANDO MIJARES;294600;CALLE;DE; FERNANDO MIJARES;FERNANDO MIJARES;20;1;39;2;36;;FERNANDO MIJARES
FERNANDO MORA;322200;CALLE;DE; FERNANDO MORA;FERNANDO MORA;11;1;19;2;28;;FERNANDO MORA
FERNANDO ORIOL;294700;CALLE;DE; FERNANDO ORIOL;FERNANDO ORIOL;9;1;19;2;12;;FERNANDO ORIOL
FERNANDO ORTIZ;294750;CALLE;DE; FERNANDO ORTIZ;FERNANDO ORTIZ;12;1;11;2;2;;FERNANDO ORTIZ
FERNANDO OSSORIO;294800;CALLE;DE; FERNANDO OSSORIO;FERNANDO OSSORIO;6;1;9;2;6;;FERNANDO OSSORIO
FERNANDO PASTOR;294900;CALLE;DE; FERNANDO PASTOR;FERNANDO PASTOR;13;1;7;2;12;;FERNANDO PASTOR
FERNANDO PESSOA;734;CALLE;DE; FERNANDO PESSOA;FERNANDO PESSOA;15;1;5;2;6;;FERNANDO PESSOA
FERNANDO POO;295000;CALLE;DE; FERNANDO POO;FERNANDO POO;2;1;43;2;54;;FERNANDO POO
FERNANDO VI;295400;CALLE;DE; FERNANDO VI;FERNANDO VI;1;1;31;2;16;;FERNANDO VI
FERNANDO VII;2348;CALLE;DE; FERNANDO VII;FERNANDO VII;20;1;25;;;;FERNANDO VII
FERNANDO VIZCAINO CASAS;31000663;CALLE;DE; FERNANDO VIZCAINO CASAS;FERNANDO VIZCAÍNO CASAS;9;1;19;2;16;;FERNANDO VIZCAINO CASAS
FERNANFLOR;295500;CALLE;DE; FERNANFLOR;FERNANFLOR;1;1;1;2;10;;FERNANFLOR
FERRAZ;295600;CALLE;DE; FERRAZ;FERRAZ;9;1;85;2;124;;FERRAZ
FERRAZ;295600;CALLE;DE; FERRAZ;FERRAZ;9;1;85;2;124;;FERRAZ
FERRAZ;295600;CALLE;DE; FERRAZ;FERRAZ;9;1;85;2;124;;FERRAZ
FERREIRA;295700;CALLE;DE; FERREIRA;FERREIRA;11;1;3;6;6;;FERREIRA
FERRER DEL RIO;295800;CALLE;DE; FERRER DEL RIO;FERRER DEL RÍO;4;1;37;2;44;;FERRER RIO
FERRETERIA;295900;CALLE;DE LA; FERRETERIA;FERRETERÍA;20;1;3;2;8;;FERRETERIA
FERROCARRIL;296000;CALLE;DEL; FERROCARRIL;FERROCARRIL;2;1;43;2;44;;FERROCARRIL
FERROCARRIL;296000;CALLE;DEL; FERROCARRIL;FERROCARRIL;2;1;43;2;44;;FERROCARRIL
FERROCARRIL DEL TAJUÑA;361940;CALLE;DEL; FERROCARRIL DEL TAJUÑA;FERROCARRIL DEL TAJUÑA;19;1;1;6;10;;FERROCARRIL TAJUÑA
FERROVIARIOS;296300;CALLE;DE LOS; FERROVIARIOS;FERROVIARIOS;12;1;103;2;118;Via;FERROVIARIOS
FERROVIARIOS;296300;CALLE;DE LOS; FERROVIARIOS;FERROVIARIOS;12;1;103;2;118;Via;FERROVIARIOS
FERROVIARIOS;296300;CALLE;DE LOS; FERROVIARIOS;FERROVIARIOS;12;1;103;2;118;Via;FERROVIARIOS
FERROVIARIOS;296400;PASEO;DE LOS; FERROVIARIOS;FERROVIARIOS;17;3;71;2;10;Via;FERROVIARIOS
FIDIAS;296700;CALLE;DE; FIDIAS;FIDIAS;10;1;31;2;20;;FIDIAS
FIGUERAS;296800;CALLE;DE; FIGUERAS;FIGUERAS;13;1;13;;;;FIGUERAS
FILADELFIA;296900;CALLE;DE; FILADELFIA;FILADELFIA;20;1;13;2;12;;FILADELFIA
FILIPINAS;297025;AVENIDA;DE; FILIPINAS;FILIPINAS;7;1;11;2;54;;FILIPINAS
FILIPINAS;297000;CALLE;DE; FILIPINAS;FILIPINAS;5;1;7;2;8;;FILIPINAS
FILOSOFA SIMONE WEIL;360800;CALLE;DE LA; FILOSOFA SIMONE WEIL;FILÓSOFA SIMONE WEIL;13;;;2;12;;FILOSOFA SIMONE WEIL
FIN DE SEMANA;776;AVENIDA;; FIN DE SEMANA;FIN DE SEMANA;20;1;7;2;6;;FIN SEMANA
FINA DE CALDERON;31001751;CALLE;DE; FINA DE CALDERON;FINA DE CALDERÓN;16;5;27;8;68;;FINA CALDERON
FINISTERRE;297250;CALLE;DE; FINISTERRE;FINISTERRE;8;3;35;2;52;;FINISTERRE
FINLANDIA;2459;CALLE;DE; FINLANDIA;FINLANDIA;20;;;2;10;;FINLANDIA
FITERO;297300;CALLE;DE; FITERO;FITERO;12;1;39;2;42;;FITERO
FIVE;297400;CALLE;DE; FIVE;FIVÉ;5;1;3;2;6;;FIVE
FLAMISELL;297500;CALLE;DEL; FLAMISELL;FLAMISELL;9;1;9;2;16;;FLAMISELL
FLANDES;2617;CALLE;DE; FLANDES;FLANDES;14;1;7;2;8;;FLANDES
FLANDES;2617;CALLE;DE; FLANDES;FLANDES;14;1;7;2;8;;FLANDES
FLAUTAS;31000351;CALLE;DE LAS; FLAUTAS;FLAUTAS;10;9;13;10;54;;FLAUTAS
FLECHA;297600;CALLE;DE LA; FLECHA;FLECHA;5;1;13;2;12;;FLECHA
