COD_VIA;nombreOriginal;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX;tipoVia;palabrasClave
239300;DIVINO VALLES;CALLE;DEL; DIVINO VALLES;DIVINO VALLÉS;2;1;35;2;40;;DIVINO VALLES
31000309;DOBLA;CALLE;DE LA; DOBLA;DOBLA;11;1;17;2;16;;DOBLA
1799;DOBLADA;CALLE;; DOBLADA;DOBLADA;21;1;21;2;16;;DOBLADA
31000331;DOBLER;CALLE;DEL; DOBLER;DOBLER;11;;;6;8;;DOBLER
1801;DOBLON;CALLE;DEL; DOBLON;DOBLÓN;21;1;7;2;14;;DOBLON
239500;DOCE DE OCTUBRE;CALLE;DEL; DOCE DE OCTUBRE;DOCE DE OCTUBRE;3;1;41;2;44;;DOCE OCTUBRE
239500;DOCE DE OCTUBRE;CALLE;DEL; DOCE DE OCTUBRE;DOCE DE OCTUBRE;3;1;41;2;44;;DOCE OCTUBRE
1119;DOCE ESTRELLAS;PASEO;DE LAS; DOCE ESTRELLAS;DOCE ESTRELLAS;21;1;11;2;10;;DOCE ESTRELLAS
681500;DOCTOR ALVAREZ SIERRA;CALLE;DEL; DOCTOR ALVAREZ SIERRA;DOCTOR ÁLVAREZ SIERRA;15;1;7;4;6;;DOCTOR ALVAREZ SIERRA
239700;DOCTOR ARCE;AVENIDA;DEL; DOCTOR ARCE;DOCTOR ARCE;5;1;47;2;32;;DOCTOR ARCE
31000658;DOCTOR BALMIS;CALLE;DEL; DOCTOR BALMIS;DOCTOR BALMIS;9;1;47;2;46;;DOCTOR BALMIS
828;DOCTOR BARRAQUER;PLAZA;DEL; DOCTOR BARRAQUER;DOCTOR BARRAQUER;8;1;5;2;2;;DOCTOR BARRAQUER
239800;DOCTOR BELLIDO;CALLE;DEL; DOCTOR BELLIDO;DOCTOR BELLIDO;13;1;41;2;50;;DOCTOR BELLIDO
239900;DOCTOR BLANCO NAJERA;CALLE;DEL; DOCTOR BLANCO NAJERA;DOCTOR BLANCO NÁJERA;10;1;3;2;6;;DOCTOR BLANCO NAJERA
240000;DOCTOR BLANCO SOLER;CALLE;DEL; DOCTOR BLANCO SOLER;DOCTOR BLANCO SOLER;10;1;17;2;26;;DOCTOR BLANCO SOLER
240300;DOCTOR CALVO PEREZ;PLAZA;DEL; DOCTOR CALVO PEREZ;DOCTOR CALVO PÉREZ;16;1;7;2;8;;DOCTOR CALVO PEREZ
240400;DOCTOR CARMENA RUIZ;CALLE;DEL; DOCTOR CARMENA RUIZ;DOCTOR CARMENA RUIZ;12;1;37;2;2;;DOCTOR CARMENA RUIZ
240500;DOCTOR CARRACIDO;CALLE;DEL; DOCTOR CARRACIDO;DOCTOR CARRACIDO;1;1;1;2;2;;DOCTOR CARRACIDO
240600;DOCTOR CASAL;CALLE;DEL; DOCTOR CASAL;DOCTOR CASAL;9;1;27;2;12;;DOCTOR CASAL
240700;DOCTOR CASTELO;CALLE;DEL; DOCTOR CASTELO;DOCTOR CASTELO;3;1;51;2;62;;DOCTOR CASTELO
240900;DOCTOR CIRAJAS;CALLE;DEL; DOCTOR CIRAJAS;DOCTOR CIRAJAS;15;1;5;10;22;;DOCTOR CIRAJAS
241000;DOCTOR CORTES;PLAZA;DEL; DOCTOR CORTES;DOCTOR CORTÉS;8;;;2;6;;DOCTOR CORTES
241100;DOCTOR CORTEZO;CALLE;DEL; DOCTOR CORTEZO;DOCTOR CORTEZO;1;1;17;2;18;;DOCTOR CORTEZO
241150;DOCTOR CRIADO;CALLE;DEL; DOCTOR CRIADO;DOCTOR CRIADO;17;1;15;2;24;;DOCTOR CRIADO
241175;DOCTOR DRUMEN;CALLE;DEL; DOCTOR DRUMEN;DOCTOR DRUMEN;1;1;7;2;6;;DOCTOR DRUMEN
241170;DOCTOR ESPINA;CALLE;DEL; DOCTOR ESPINA;DOCTOR ESPINA;11;1;43;2;46;;DOCTOR ESPINA
241300;DOCTOR ESQUERDO;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184;;DOCTOR ESQUERDO
241300;DOCTOR ESQUERDO;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184;;DOCTOR ESQUERDO
241300;DOCTOR ESQUERDO;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184;;DOCTOR ESQUERDO
241300;DOCTOR ESQUERDO;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184;;DOCTOR ESQUERDO
241300;DOCTOR ESQUERDO;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;3;55;223;44;184;;DOCTOR ESQUERDO
241300;DOCTOR ESQUERDO;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;4;1;53;2;42;;DOCTOR ESQUERDO
241300;DOCTOR ESQUERDO;CALLE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;4;1;53;2;42;;DOCTOR ESQUERDO
241400;DOCTOR ESQUERDO;PASAJE;DEL; DOCTOR ESQUERDO;DOCTOR ESQUERDO;4;1;3;2;6;;DOCTOR ESQUERDO
241500;DOCTOR FEDERICO RUBIO Y GALI;AVENIDA;DEL; DOCTOR FEDERICO RUBIO Y GALI;DOCTOR FEDERICO RUBIO Y GALÍ;6;1;53;2;78;;DOCTOR FEDERICO RUBIO GALI
241500;DOCTOR FEDERICO RUBIO Y GALI;AVENIDA;DEL; DOCTOR FEDERICO RUBIO Y GALI;DOCTOR FEDERICO RUBIO Y GALÍ;9;55;79;82;112;;DOCTOR FEDERICO RUBIO GALI
1083;DOCTOR FERNANDO CASTRO RODRIGUEZ;CALLE;DEL; DOCTOR FERNANDO CASTRO RODRIGUEZ;DOCTOR FERNANDO CASTRO RODRÍGUEZ;9;1;1;;;;DOCTOR FERNANDO CASTRO RODRIGUEZ
241600;DOCTOR FERNANDO PRIMO DE RIVERA;CALLE;DEL; DOCTOR FERNANDO PRIMO DE RIVERA;DOCTOR FERNANDO PRIMO DE RIVERA;13;1;17;2;14;;DOCTOR FERNANDO PRIMO RIVERA
241700;DOCTOR FERRAN;CALLE;DEL; DOCTOR FERRAN;DOCTOR FERRÁN;12;1;23;2;24;;DOCTOR FERRAN
241800;DOCTOR FLEMING;CALLE;DEL; DOCTOR FLEMING;DOCTOR FLEMING;5;1;55;2;60;;DOCTOR FLEMING
241800;DOCTOR FLEMING;CALLE;DEL; DOCTOR FLEMING;DOCTOR FLEMING;5;1;55;2;60;;DOCTOR FLEMING
241825;DOCTOR FLEMING;TRAVESÍA;DEL; DOCTOR FLEMING;DOCTOR FLEMING;5;1;1;;;;DOCTOR FLEMING
241900;DOCTOR FOURQUET;CALLE;DEL; DOCTOR FOURQUET;DOCTOR FOURQUET;1;1;41;2;34;;DOCTOR FOURQUET
241950;DOCTOR GARCIA TAPIA;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232;;DOCTOR GARCIA TAPIA
241950;DOCTOR GARCIA TAPIA;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232;;DOCTOR GARCIA TAPIA
241950;DOCTOR GARCIA TAPIA;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232;;DOCTOR GARCIA TAPIA
241950;DOCTOR GARCIA TAPIA;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232;;DOCTOR GARCIA TAPIA
241950;DOCTOR GARCIA TAPIA;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;14;1;173;26;232;;DOCTOR GARCIA TAPIA
241950;DOCTOR GARCIA TAPIA;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;19;;;;;;DOCTOR GARCIA TAPIA
241950;DOCTOR GARCIA TAPIA;AVENIDA;DEL; DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;19;;;;;;DOCTOR GARCIA TAPIA
242000;DOCTOR GOMEZ ULLA;CALLE;DEL; DOCTOR GOMEZ ULLA;DOCTOR GÓMEZ ULLA;4;1;13;2;26;;DOCTOR GOMEZ ULLA
242200;DOCTOR GUIU;CALLE;DEL; DOCTOR GUIU;DOCTOR GUÍU;8;3;65;2;62;;DOCTOR GUIU
242300;DOCTOR HUERTAS;CALLE;DEL; DOCTOR HUERTAS;DOCTOR HUERTAS;5;;;;;;DOCTOR HUERTAS
242400;DOCTOR IGLESIAS FERNANDEZ;CALLE;DEL; DOCTOR IGLESIAS FERNANDEZ;DOCTOR IGLESIAS FERNÁNDEZ;17;1;9;2;10;;DOCTOR IGLESIAS FERNANDEZ
707800;DOCTOR JERONIMO IBORRA;CALLE;DEL; DOCTOR JERONIMO IBORRA;DOCTOR JERÓNIMO IBORRA;11;1;21;2;16;;DOCTOR JERONIMO IBORRA
707800;DOCTOR JERONIMO IBORRA;CALLE;DEL; DOCTOR JERONIMO IBORRA;DOCTOR JERÓNIMO IBORRA;11;1;21;2;16;;DOCTOR JERONIMO IBORRA
242450;DOCTOR JIMENEZ DIAZ;CALLE;DEL; DOCTOR JIMENEZ DIAZ;DOCTOR JIMÉNEZ DÍAZ;9;;;;;;DOCTOR JIMENEZ DIAZ
31000661;DOCTOR JOSE EUGENIO DE OLAVIDE;CALLE;DEL; DOCTOR JOSE EUGENIO DE OLAVIDE;DOCTOR JOSÉ EUGENIO DE OLAVIDE;9;1;1;2;2;;DOCTOR JOSE EUGENIO OLAVIDE
242500;DOCTOR JUAN BRAVO;CALLE;DEL; DOCTOR JUAN BRAVO;DOCTOR JUAN BRAVO;8;1;29;2;24;;DOCTOR JUAN BRAVO
31001343;DOCTOR JUAN JOSE LOPEZ IBOR;CALLE;DEL; DOCTOR JUAN JOSE LOPEZ IBOR;DOCTOR JUAN JOSÉ LÓPEZ IBOR;8;33;43;;;;DOCTOR JUAN JOSE LOPEZ IBOR
31001343;DOCTOR JUAN JOSE LOPEZ IBOR;CALLE;DEL; DOCTOR JUAN JOSE LOPEZ IBOR;DOCTOR JUAN JOSÉ LÓPEZ IBOR;9;1;31;2;32;;DOCTOR JUAN JOSE LOPEZ IBOR
31001343;DOCTOR JUAN JOSE LOPEZ IBOR;CALLE;DEL; DOCTOR JUAN JOSE LOPEZ IBOR;DOCTOR JUAN JOSÉ LÓPEZ IBOR;9;1;31;2;32;;DOCTOR JUAN JOSE LOPEZ IBOR
31000214;DOCTOR JUAN PEDRO MORENO GONZALEZ;CALLE;DEL; DOCTOR JUAN PEDRO MORENO GONZALEZ;DOCTOR JUAN PEDRO MORENO GONZÁLEZ;9;;;;;;DOCTOR JUAN PEDRO MORENO GONZALEZ
242550;DOCTOR LAGUNA;PLAZA;DEL; DOCTOR LAGUNA;DOCTOR LAGUNA;3;1;13;2;14;;DOCTOR LAGUNA
242600;DOCTOR LARRA Y CEREZO;CALLE;DEL; DOCTOR LARRA Y CEREZO;DOCTOR LARRA Y CEREZO;10;1;11;2;4;;DOCTOR LARRA CEREZO
242700;DOCTOR LETAMENDI;CALLE;DEL; DOCTOR LETAMENDI;DOCTOR LETAMENDI;1;1;3;2;2;;DOCTOR LETAMENDI
242800;DOCTOR LOZANO;CALLE;DEL; DOCTOR LOZANO;DOCTOR LOZANO;13;1;47;2;46;;DOCTOR LOZANO
242900;DOCTOR LOZANO;PLAZA;DEL; DOCTOR LOZANO;DOCTOR LOZANO;13;1;17;2;16;;DOCTOR LOZANO
31005212;DOCTOR LUIS MONTES MIEZA;GLORIETA;DEL; DOCTOR LUIS MONTES MIEZA;DOCTOR LUIS MONTES MIEZA;8;;;;;;DOCTOR LUIS MONTES MIEZA
31005212;DOCTOR LUIS MONTES MIEZA;GLORIETA;DEL; DOCTOR LUIS MONTES MIEZA;DOCTOR LUIS MONTES MIEZA;9;;;;;;DOCTOR LUIS MONTES MIEZA
243100;DOCTOR MARAÑON;PLAZA;DEL; DOCTOR MARAÑON;DOCTOR MARAÑÓN;4;;;;;;DOCTOR MARAÑON
243100;DOCTOR MARAÑON;PLAZA;DEL; DOCTOR MARAÑON;DOCTOR MARAÑÓN;5;;;;;;DOCTOR MARAÑON
243100;DOCTOR MARAÑON;PLAZA;DEL; DOCTOR MARAÑON;DOCTOR MARAÑÓN;7;;;;;;DOCTOR MARAÑON
243100;DOCTOR MARAÑON;PLAZA;DEL; DOCTOR MARAÑON;DOCTOR MARAÑÓN;7;;;;;;DOCTOR MARAÑON
243150;DOCTOR MARCO CORERA;CALLE;DEL; DOCTOR MARCO CORERA;DOCTOR MARCO CORERA;5;1;9;2;4;;DOCTOR MARCO CORERA
243200;DOCTOR MARIANI;CALLE;DEL; DOCTOR MARIANI;DOCTOR MARIANI;6;1;7;2;10;;DOCTOR MARIANI
243300;DOCTOR MARTIN AREVALO;CALLE;DEL; DOCTOR MARTIN AREVALO;DOCTOR MARTÍN ARÉVALO;17;1;59;2;50;;DOCTOR MARTIN AREVALO
243500;DOCTOR MATA;CALLE;DEL; DOCTOR MATA;DOCTOR MATA;1;1;3;2;2;;DOCTOR MATA
243600;DOCTOR MAZUCHELLI;CALLE;DEL; DOCTOR MAZUCHELLI;DOCTOR MAZUCHELLI;8;1;29;2;22;;DOCTOR MAZUCHELLI
243700;DOCTOR MEDIAVILLA;CALLE;DEL; DOCTOR MEDIAVILLA;DOCTOR MEDIAVILLA;8;1;3;2;10;;DOCTOR MEDIAVILLA
243800;DOCTOR OLORIZ;CALLE;DEL; DOCTOR OLORIZ;DOCTOR OLÓRIZ;4;1;9;2;8;;DOCTOR OLORIZ
243900;DOCTOR PEREZ DOMINGUEZ;CALLE;DEL; DOCTOR PEREZ DOMINGUEZ;DOCTOR PÉREZ DOMÍNGUEZ;17;1;11;2;20;;DOCTOR PEREZ DOMINGUEZ
244000;DOCTOR PIGA;CALLE;DEL; DOCTOR PIGA;DOCTOR PIGA;1;1;21;2;16;;DOCTOR PIGA
944;DOCTOR RAMON CASTROVIEJO;CALLE;DEL; DOCTOR RAMON CASTROVIEJO;DOCTOR RAMÓN CASTROVIEJO;8;1;75;;;;DOCTOR RAMON CASTROVIEJO
944;DOCTOR RAMON CASTROVIEJO;CALLE;DEL; DOCTOR RAMON CASTROVIEJO;DOCTOR RAMÓN CASTROVIEJO;8;1;75;;;;DOCTOR RAMON CASTROVIEJO
944;DOCTOR RAMON CASTROVIEJO;CALLE;DEL; DOCTOR RAMON CASTROVIEJO;DOCTOR RAMÓN CASTROVIEJO;9;77;101;;;;DOCTOR RAMON CASTROVIEJO
944;DOCTOR RAMON CASTROVIEJO;CALLE;DEL; DOCTOR RAMON CASTROVIEJO;DOCTOR RAMÓN CASTROVIEJO;9;77;101;;;;DOCTOR RAMON CASTROVIEJO
244200;DOCTOR REINOSA;CALLE;DEL; DOCTOR REINOSA;DOCTOR REINOSA;8;1;15;2;14;;DOCTOR REINOSA
244400;DOCTOR SALGADO;CALLE;DEL; DOCTOR SALGADO;DOCTOR SALGADO;13;1;87;2;72;;DOCTOR SALGADO
244500;DOCTOR SANCHEZ;CALLE;DEL; DOCTOR SANCHEZ;DOCTOR SÁNCHEZ;13;1;57;2;48;;DOCTOR SANCHEZ
244500;DOCTOR SANCHEZ;CALLE;DEL; DOCTOR SANCHEZ;DOCTOR SÁNCHEZ;13;1;57;2;48;;DOCTOR SANCHEZ
244600;DOCTOR SANCHEZ;TRAVESÍA;DEL; DOCTOR SANCHEZ;DOCTOR SÁNCHEZ;13;1;11;2;10;;DOCTOR SANCHEZ
244700;DOCTOR SANCHIS BANUS;CALLE;DEL; DOCTOR SANCHIS BANUS;DOCTOR SANCHÍS BANÚS;12;1;73;2;58;;DOCTOR SANCHIS BANUS
244800;DOCTOR SANTERO;CALLE;DEL; DOCTOR SANTERO;DOCTOR SANTERO;6;1;31;2;22;;DOCTOR SANTERO
2760;DOCTOR SEVERO OCHOA;CALLE;DEL; DOCTOR SEVERO OCHOA;DOCTOR SEVERO OCHOA;9;1;9;;;;DOCTOR SEVERO OCHOA
244950;DOCTOR TEOFILO HERNANDO ORTEGA;CALLE;DEL; DOCTOR TEOFILO HERNANDO ORTEGA;DOCTOR TEÓFILO HERNANDO ORTEGA;9;1;1;2;2;;DOCTOR TEOFILO HERNANDO ORTEGA
244960;DOCTOR THEBUSSEN;CALLE;DEL; DOCTOR THEBUSSEN;DOCTOR THEBUSSEN;4;1;15;2;16;;DOCTOR THEBUSSEN
2397;DOCTOR TOLOSA LATOUR;CALLE;DEL; DOCTOR TOLOSA LATOUR;DOCTOR TOLOSA LATOUR;12;1;27;14;18;;DOCTOR TOLOSA LATOUR
2397;DOCTOR TOLOSA LATOUR;CALLE;DEL; DOCTOR TOLOSA LATOUR;DOCTOR TOLOSA LATOUR;12;1;27;14;18;;DOCTOR TOLOSA LATOUR
2397;DOCTOR TOLOSA LATOUR;CALLE;DEL; DOCTOR TOLOSA LATOUR;DOCTOR TOLOSA LATOUR;12;1;27;14;18;;DOCTOR TOLOSA LATOUR
245200;DOCTOR URQUIOLA;CALLE;DEL; DOCTOR URQUIOLA;DOCTOR URQUIOLA;11;1;29;2;24;;DOCTOR URQUIOLA
245250;DOCTOR VALLEJO;CALLE;DEL; DOCTOR VALLEJO;DOCTOR VALLEJO;15;1;103;2;96;;DOCTOR VALLEJO
245250;DOCTOR VALLEJO;CALLE;DEL; DOCTOR VALLEJO;DOCTOR VALLEJO;15;1;103;2;96;;DOCTOR VALLEJO
245300;DOCTOR VELASCO;CALLE;DEL; DOCTOR VELASCO;DOCTOR VELASCO;3;1;1;2;16;;DOCTOR VELASCO
780;DOCTOR ZAMENHOF;CALLE;DEL; DOCTOR ZAMENHOF;DOCTOR ZAMENHOF;20;5;5;2;44;;DOCTOR ZAMENHOF
245600;DOCTOR ZOFIO;CALLE;DEL; DOCTOR ZOFIO;DOCTOR ZOFÍO;11;1;17;2;16;;DOCTOR ZOFIO
31000004;DODGE;CALLE;DEL; DODGE;DODGE;12;1;3;2;4;;DODGE
245700;DOLORES;CALLE;DE; DOLORES;DOLORES;6;1;15;2;16;;DOLORES
245800;DOLORES;PASAJE;DE; DOLORES;DOLORES;5;1;9;2;16;;DOLORES
245900;DOLORES ARMENGOT;CALLE;DE; DOLORES ARMENGOT;DOLORES ARMENGOT;11;1;33;2;26;;DOLORES ARMENGOT
246000;DOLORES BARRANCO;CALLE;DE; DOLORES BARRANCO;DOLORES BARRANCO;12;1;73;2;92;;DOLORES BARRANCO
246000;DOLORES BARRANCO;CALLE;DE; DOLORES BARRANCO;DOLORES BARRANCO;12;1;73;2;92;;DOLORES BARRANCO
246100;DOLORES BEJARANO;CALLE;DE; DOLORES BEJARANO;DOLORES BEJARANO;6;1;7;2;6;;DOLORES BEJARANO
246200;DOLORES COCA;CALLE;DE; DOLORES COCA;DOLORES COCA;11;1;13;2;18;;DOLORES COCA
246300;DOLORES FOLGUERAS;CALLE;DE; DOLORES FOLGUERAS;DOLORES FOLGUERAS;13;1;9;2;34;;DOLORES FOLGUERAS
246500;DOLORES ROMERO;CALLE;DE; DOLORES ROMERO;DOLORES ROMERO;4;1;53;2;48;;DOLORES ROMERO
246600;DOLORES SANCHEZ CARRASCOSA;CALLE;DE; DOLORES SANCHEZ CARRASCOSA;DOLORES SÁNCHEZ CARRASCOSA;5;1;7;;;;DOLORES SANCHEZ CARRASCOSA
246700;DOLORES SOPEÑA;CALLE;DE; DOLORES SOPEÑA;DOLORES SOPEÑA;12;1;17;2;18;;DOLORES SOPEÑA
246750;DOMENICO SCARLATTI;CALLE;DE; DOMENICO SCARLATTI;DOMENICO SCARLATTI;7;1;15;2;6;;DOMENICO SCARLATTI
246800;DOMINE;CALLEJÓN;DE; DOMINE;DÓMINE;8;1;19;4;30;;DOMINE
246900;DOMINGO ALVAREZ;CALLE;DE; DOMINGO ALVAREZ;DOMINGO ÁLVAREZ;9;1;11;2;10;;DOMINGO ALVAREZ
31000185;DOMINGO DE ALBORAYA;CALLE;DE; DOMINGO DE ALBORAYA;DOMINGO DE ALBORAYA;11;;;4;14;;DOMINGO ALBORAYA
247900;DOMINGO DE SILVA;CALLE;DE; DOMINGO DE SILVA;DOMINGO DE SILVA;10;1;1;2;8;;DOMINGO SILVA
248000;DOMINGO DE ZAIZITA;CALLE;DE; DOMINGO DE ZAIZITA;DOMINGO DE ZAIZITA;10;1;23;2;6;;DOMINGO ZAIZITA
247000;DOMINGO FERNANDEZ;CALLE;DE; DOMINGO FERNANDEZ;DOMINGO FERNÁNDEZ;5;1;7;2;2;;DOMINGO FERNANDEZ
247100;DOMINGO FONTAN;CALLE;DE; DOMINGO FONTAN;DOMINGO FONTÁN;4;1;17;2;18;;DOMINGO FONTAN
247200;DOMINGO GARRIDO;CALLE;DE; DOMINGO GARRIDO;DOMINGO GARRIDO;9;1;1;2;2;;DOMINGO GARRIDO
247500;DOMINGO MENDIZABAL;PLAZA;DE; DOMINGO MENDIZABAL;DOMINGO MENDIZÁBAL;20;;;;;;DOMINGO MENDIZABAL
247700;DOMINGO PARRAGA;CALLE;DE; DOMINGO PARRAGA;DOMINGO PÁRRAGA;17;1;25;2;86;;DOMINGO PARRAGA
247800;DOMINGO PEREZ DEL VAL;CALLE;DE; DOMINGO PEREZ DEL VAL;DOMINGO PÉREZ DEL VAL;2;1;3;2;4;;DOMINGO PEREZ VAL
248100;DON ALVARO DE BAZAN;CALLE;DE; DON ALVARO DE BAZAN;DON ÁLVARO DE BAZÁN;7;1;13;12;12;;DON ALVARO BAZAN
248200;DON ANTONIO DE ANDRES;PLAZA;DE; DON ANTONIO DE ANDRES;DON ANTONIO DE ANDRÉS;19;1;17;4;18;;DON ANTONIO ANDRES
248250;DON BOSCO;RONDA;DE; DON BOSCO;DON BOSCO;11;1;5;2;20;;DON BOSCO
248400;DON FELIPE;CALLE;DE; DON FELIPE;DON FELIPE;1;1;15;2;14;;DON FELIPE
1921;DON JUSTO;CALLE;DE; DON JUSTO;DON JUSTO;5;1;3;2;4;;DON JUSTO
248500;DON PEDRO;CALLE;DE; DON PEDRO;DON PEDRO;1;1;19;2;20;;DON PEDRO
248600;DON QUIJOTE;CALLE;DE; DON QUIJOTE;DON QUIJOTE;6;1;49;2;56;;DON QUIJOTE
248700;DON RAMON DE LA CRUZ;CALLE;DE; DON RAMON DE LA CRUZ;DON RAMÓN DE LA CRUZ;4;1;117;2;104;;DON RAMON CRUZ
248700;DON RAMON DE LA CRUZ;CALLE;DE; DON RAMON DE LA CRUZ;DON RAMÓN DE LA CRUZ;4;1;117;2;104;;DON RAMON CRUZ
248700;DON RAMON DE LA CRUZ;CALLE;DE; DON RAMON DE LA CRUZ;DON RAMÓN DE LA CRUZ;4;1;117;2;104;;DON RAMON CRUZ
248700;DON RAMON DE LA CRUZ;CALLE;DE; DON RAMON DE LA CRUZ;DON RAMÓN DE LA CRUZ;4;1;117;2;104;;DON RAMON CRUZ
248750;DON RAMON MENENDEZ PIDAL;CALLE;DE; DON RAMON MENENDEZ PIDAL;DON RAMÓN MENÉNDEZ PIDAL;9;1;5;2;2;;DON RAMON MENENDEZ PIDAL
248800;DON RODRIGO;CALLE;DE; DON RODRIGO;DON RODRIGO;11;1;15;2;24;;DON RODRIGO
248900;DONADOS;CALLE;DE LOS; DONADOS;DONADOS;1;1;1;2;6;;DONADOS
249000;DONATO BAÑARES;CALLE;DE; DONATO BAÑARES;DONATO BAÑARES;8;1;3;2;8;;DONATO BAÑARES
973;DONDIEGO;CALLE;DE; DONDIEGO;DONDIEGO;10;1;1;2;8;;DONDIEGO
249100;DONFLOR;CALLE;DE; DONFLOR;DONFLOR;17;;;;;;DONFLOR
249200;DONOSO;PLAZA;DE; DONOSO;DONOSO;6;1;5;2;4;;DONOSO
249300;DONOSO CORTES;CALLE;DE; DONOSO CORTES;DONOSO CORTÉS;7;1;87;2;92;;DONOSO CORTES
249300;DONOSO CORTES;CALLE;DE; DONOSO CORTES;DONOSO CORTÉS;7;1;87;2;92;;DONOSO CORTES
249400;DONOSO MONTESINOS;CALLE;DE; DONOSO MONTESINOS;DONOSO MONTESINOS;5;1;19;2;32;;DONOSO MONTESINOS
249500;DONOSTIARRA;AVENIDA;; DONOSTIARRA;DONOSTIARRA;15;1;27;2;26;;DONOSTIARRA
249600;DOÑA BERENGUELA;CALLE;DE; DOÑA BERENGUELA;DOÑA BERENGUELA;10;1;67;2;68;;DOÑA BERENGUELA
249700;DOÑA CARLOTA;PASAJE;DE; DOÑA CARLOTA;DOÑA CARLOTA;5;1;17;2;20;;DOÑA CARLOTA
249750;DOÑA FRANCISQUITA;CALLE;DE; DOÑA FRANCISQUITA;DOÑA FRANCISQUITA;17;1;27;2;20;;DOÑA FRANCISQUITA
860;DOÑA GUIOMAR;CALLE;DE; DOÑA GUIOMAR;DOÑA GUIOMAR;16;1;3;2;2;;DOÑA GUIOMAR
779;DOÑA JUANA I DE CASTILLA;CALLE;DE; DOÑA JUANA I DE CASTILLA;DOÑA JUANA I DE CASTILLA;20;1;5;2;60;;DOÑA JUANA CASTILLA
2345;DOÑA LEONOR DE CORTINA;CALLE;DE; DOÑA LEONOR DE CORTINA;DOÑA LEONOR DE CORTINA;21;1;13;2;10;;DOÑA LEONOR CORTINA
249900;DOÑA MENCIA;CALLE;DE; DOÑA MENCIA;DOÑA MENCÍA;10;1;43;18;42;;DOÑA MENCIA
250000;DOÑA URRACA;CALLE;DE; DOÑA URRACA;DOÑA URRACA;10;7;61;10;54;;DOÑA URRACA
250200;DORA;CALLE;DE; DORA;DORA;11;1;7;2;6;;DORA
250300;DORADO;PASAJE;DEL; DORADO;DORADO;3;5;5;6;6;;DORADO
250400;DORE;PASAJE;DE; DORE;DORÉ;1;1;3;2;4;;DORE
250450;DOROTEA;CALLE;DE; DOROTEA;DOROTEA;8;;;;;;DOROTEA
250500;DOROTEO BENACHE;CALLE;DE; DOROTEO BENACHE;DOROTEO BENACHE;9;1;23;2;26;;DOROTEO BENACHE
250600;DOROTEO LABORDA;CALLE;DE; DOROTEO LABORDA;DOROTEO LABORDA;17;1;9;2;8;;DOROTEO LABORDA
250800;DOS;CALLE;; DOS;DOS;10;3;17;2;24;;DOS
251000;DOS AMIGOS;CALLE;DE LOS; DOS AMIGOS;DOS AMIGOS;1;1;9;2;8;;DOS AMIGOS
31000417;DOS CABALLOS;CALLE;DEL; DOS CABALLOS;DOS CABALLOS;12;;;12;12;;DOS CABALLOS
251400;DOS CASTILLAS;PLAZA;DE LAS; DOS CASTILLAS;DOS CASTILLAS;15;1;5;2;4;;DOS CASTILLAS
250700;DOS CIUDAD PEGASO;CALLE;; DOS CIUDAD PEGASO;DOS CIUDAD PEGASO;20;1;3;2;4;;DOS CIUDAD PEGASO
251700;DOS DE MAYO;CALLE;DEL; DOS DE MAYO;DOS DE MAYO;1;1;11;2;12;;DOS MAYO
251900;DOS DE MAYO;PLAZA;DEL; DOS DE MAYO;DOS DE MAYO;1;1;9;2;10;;DOS MAYO
251600;DOS HERMANAS;CALLE;DE LAS; DOS HERMANAS;DOS HERMANAS;1;1;21;2;24;;DOS HERMANAS
2199;DOS MERCAMADRID;CALLE;; DOS MERCAMADRID;DOS MERCAMADRID;18;1;5;;;;DOS MERCAMADRID
252000;DOS RIOS;CALLE;DE LOS; DOS RIOS;DOS RÍOS;8;1;5;2;8;;DOS RIOS
252100;DRACENA;CALLE;DE LA; DRACENA;DRÁCENA;5;1;29;4;46;;DRACENA
252200;DRAGON;CALLE;DEL; DRAGON;DRAGÓN;9;1;5;2;4;;DRAGON
