nombreOriginal;COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX
TORRES;749100;CALLE;DE; TORRES;TORRES;6;1;9;2;16
TORRES MIRANDA;749200;CALLE;DE; TORRES MIRANDA;TORRES MIRANDA;2;15;21;2;28
TORRESANDINO;907;CALLE;DE; TORRESANDINO;TORRESANDINO;16;1;5;2;6
TORREVIEJA;749375;CALLE;DE; TORREVIEJA;TORREVIEJA;17;1;13;2;10
TORRIJOS;749400;CALLE;DE; TORRIJOS;TORRIJOS;6;3;17;2;20
TORROX;749500;CALLE;DE; TORROX;TORROX;12;1;21;2;28
TORTA;31000207;CALLE;DE LA; TORTA;TORTA;11;3;13;8;10
TORTAJADA;749700;CALLE;DE; TORTAJADA;TORTAJADA;17;;;2;8
TORTOLA;749800;CALLE;DE LA; TORTOLA;TÓRTOLA;11;1;21;2;18
TORTOSA;749900;CALLE;DE; TORTOSA;TORTOSA;2;1;9;2;10
TORTOSA;750000;PASAJE;DE; TORTOSA;TORTOSA;2;1;3;2;6
TOSCANA;2572;CALLE;DE; TOSCANA;TOSCANA;20;1;59;2;160
TOSSA;789;CALLE;DE; TOSSA;TOSSA;13;1;3;2;6
TOTANA;750200;CALLE;DE; TOTANA;TOTANA;16;1;19;2;52
TOTANES;1901;CALLE;DE; TOTANES;TOTANES;17;1;1;2;4
TOTUMA;750300;CALLE;DE LA; TOTUMA;TOTUMA;16;;;2;8
TRACIA;750600;CALLE;DE; TRACIA;TRACIA;20;3;27;2;38
TRAFALGAR;750700;CALLE;DE; TRAFALGAR;TRAFALGAR;7;1;35;2;36
TRAJANO;750900;AVENIDA;DE; TRAJANO;TRAJANO;9;1;5;4;20
TRAMONTANA;750925;CALLE;DE LA; TRAMONTANA;TRAMONTANA;21;1;13;2;26
TRANSMONTE;751100;CALLE;DE; TRANSMONTE;TRANSMONTE;20;;;2;12
TRANSVERSAL;751200;CALLE;; TRANSVERSAL;TRANSVERSAL;5;1;23;2;14
TRANSVERSAL CUARTA;905860;CALLE;; TRANSVERSAL CUARTA;TRANSVERSAL CUARTA;17;;;;
TRANSVERSAL PRIMERA;905895;CALLE;; TRANSVERSAL PRIMERA;TRANSVERSAL PRIMERA;17;;;;
TRANSVERSAL QUINTA;905861;CALLE;; TRANSVERSAL QUINTA;TRANSVERSAL QUINTA;17;;;;
TRANSVERSAL SEGUNDA;905865;CALLE;; TRANSVERSAL SEGUNDA;TRANSVERSAL SEGUNDA;17;;;4;4
TRANSVERSAL SEXTA;905856;CALLE;; TRANSVERSAL SEXTA;TRANSVERSAL SEXTA;17;1;17;2;40
TRANSVERSAL TERCERA;905859;CALLE;; TRANSVERSAL TERCERA;TRANSVERSAL TERCERA;17;;;2;6
TRANVIA;751500;CALLE;DEL; TRANVIA;TRANVÍA;9;1;9;2;2
TRANVIA A LAS CANTERAS DE MONTE VIEJO;31001324;CALLE;DEL; TRANVIA A LAS CANTERAS DE MONTE VIEJO;TRANVÍA A LAS CANTERAS DE MONTE VIEJO;18;13;27;2;28
TRANVIA BLANCO;31000420;CALLE;DEL; TRANVIA BLANCO;TRANVÍA BLANCO;13;11;11;2;6
TRANVIA DE ARGANDA;31000418;CALLE;DEL; TRANVIA DE ARGANDA;TRANVÍA DE ARGANDA;13;1;5;2;18
TRAVIESA;751600;CALLE;DE LA; TRAVIESA;TRAVIESA;1;1;1;2;4
TREBOL;751700;CALLE;DEL; TREBOL;TRÉBOL;6;1;23;2;20
TRECE MERCAMADRID;31000235;CALLE;; TRECE MERCAMADRID;TRECE MERCAMADRID;18;1;7;4;4
TRECE ROSAS;31001312;AVENIDA;DE LAS; TRECE ROSAS;TRECE ROSAS;15;3;9;2;2
TREFACIO;751850;CALLE;DE; TREFACIO;TREFACIO;16;1;21;2;20
TREFILERIA;751860;CALLE;DE LA; TREFILERIA;TREFILERÍA;20;1;5;8;12
TREMIS;31000249;CALLE;DEL; TREMIS;TREMIS;11;1;5;2;2
TREMP;753000;CALLE;DE; TREMP;TREMP;9;1;11;2;48
TREN;129251;RONDA;DEL; TREN;TREN;9;1;7;2;86
TREN DE ARGANDA;2480;CALLE;DEL; TREN DE ARGANDA;TREN DE ARGANDA;19;9;9;8;12
TREN OBRERO;31003706;CALLE;DE; TREN OBRERO;TREN OBRERO;17;13;21;4;52
TREN OBRERO;31003706;CALLE;DE; TREN OBRERO;TREN OBRERO;17;13;21;4;52
TREN OBRERO;31003706;CALLE;DE; TREN OBRERO;TREN OBRERO;17;13;21;4;52
TREN OBRERO;31003706;CALLE;DE; TREN OBRERO;TREN OBRERO;17;13;21;4;52
TRENTIN;31000202;CALLE;DEL; TRENTIN;TRENTÍN;11;1;9;6;10
TRES;753100;CALLE;; TRES;TRES;20;1;3;2;4
TRES CANTOS;31001826;CALLE;DE LOS; TRES CANTOS;TRES CANTOS;19;1;27;4;56
TRES CRUCES;753300;CALLE;DE LAS; TRES CRUCES;TRES CRUCES;1;1;9;2;14
TRES ESQUINAS;1802;PLAZA;DE LAS; TRES ESQUINAS;TRES ESQUINAS;21;1;3;2;2
TRES MERCAMADRID;2203;CALLE;; TRES MERCAMADRID;TRES MERCAMADRID;18;1;7;;
TRES OLIVOS;1427;PLAZA;DE LOS; TRES OLIVOS;TRES OLIVOS;8;1;27;2;28
TRES PECES;753600;CALLE;DE LOS; TRES PECES;TRES PECES;1;1;27;2;36
TRESETA;31000536;CALLE;DE LA; TRESETA;TRESETA;11;1;39;2;8
TRESPADERNE;753700;CALLE;DE; TRESPADERNE;TRESPADERNE;21;1;29;2;22
TREVELEZ;753800;CALLE;DE; TREVELEZ;TREVÉLEZ;12;1;5;2;12
TREVIANA;753900;CALLE;DE; TREVIANA;TREVIANA;15;1;21;2;10
TREVIÑO;754000;CALLE;DE; TREVIÑO;TREVIÑO;7;1;11;2;2
TRIACASTELA;2818;CALLE;DE; TRIACASTELA;TRIACASTELA;8;1;1;4;6
TRIANA;754100;CALLE;DE; TRIANA;TRIANA;5;1;65;2;54
TRIANA;754300;TRAVESÍA;DE; TRIANA;TRIANA;10;1;1;2;6
TRIBALDOS;754350;CALLE;DE; TRIBALDOS;TRIBALDOS;16;1;39;2;66
TRIBULETE;754400;CALLE;DEL; TRIBULETE;TRIBULETE;1;1;27;2;20
TRIFON PEDRERO;754600;TRAVESÍA;DE; TRIFON PEDRERO;TRIFÓN PEDRERO;11;1;9;2;8
TRILLO;31000610;CALLE;DE; TRILLO;TRILLO;17;1;3;2;2
TRINITARIAS;754900;COSTANILLA;DE LAS; TRINITARIAS;TRINITARIAS;1;1;3;2;2
TRINQUETE;754901;CALLE;DEL; TRINQUETE;TRINQUETE;16;1;27;2;22
TRIQUET;755000;CALLE;DE; TRIQUET;TRIQUET;3;1;5;2;8
TRISTANA;2235;CALLE;DE; TRISTANA;TRISTANA;13;1;13;2;14
TRITON;755100;CALLE;DEL; TRITON;TRITÓN;15;5;21;6;20
TRIUNFO;755200;CALLE;DEL; TRIUNFO;TRIUNFO;10;5;11;2;16
TROLE;31000419;CALLE;DEL; TROLE;TROLE;13;1;9;10;18
TROMBONES;31000354;CALLE;DE LOS; TROMBONES;TROMBONES;10;13;13;;
TROMPAS;31000353;CALLE;DE LAS; TROMPAS;TROMPAS;10;1;19;6;40
TROMPETAS;31000356;CALLE;DE LAS; TROMPETAS;TROMPETAS;10;5;7;4;4
TRONES;2512;CALLE;DE; TRONES;TRONES;10;1;1;2;10
TROPICO;755400;CALLE;DEL; TROPICO;TRÓPICO;21;1;39;2;38
TROYA;755500;CALLE;DE; TROYA;TROYA;20;1;31;2;32
TRUEBA;755700;AVENIDA;DE; TRUEBA;TRUEBA;15;1;23;8;64
TRUEBA;755700;AVENIDA;DE; TRUEBA;TRUEBA;15;1;23;8;64
TRUEBA;755600;CALLE;DE; TRUEBA;TRUEBA;3;1;1;2;2
TRUEBA Y FERNANDEZ;755800;CALLE;DE; TRUEBA Y FERNANDEZ;TRUEBA Y FERNÁNDEZ;5;1;7;2;16
TRUJILLOS;756000;CALLE;DE; TRUJILLOS;TRUJILLOS;1;1;9;2;6
TRUJILLOS;756100;TRAVESÍA;DE LOS; TRUJILLOS;TRUJILLOS;1;1;3;2;2
TUBAS;31000355;CALLE;DE LAS; TUBAS;TUBAS;10;1;9;2;2
TUBILLA;756300;PLAZA;DE; TUBILLA;TUBILLA;8;1;7;2;8
TUCAN;756400;CALLE;DEL; TUCAN;TUCÁN;11;1;29;2;50
TUCURINCA;756600;CALLE;DE; TUCURINCA;TUCURINCA;16;;;2;18
TUDELA DE DUERO;2286;CALLE;DE; TUDELA DE DUERO;TUDELA DE DUERO;16;1;39;2;42
TUDELILLA;756800;CALLE;DE; TUDELILLA;TUDELILLA;6;1;7;2;8
TUDESCOS;756900;CALLE;DE LOS; TUDESCOS;TUDESCOS;1;1;5;2;6
TULGA;757100;CALLE;DE; TULGA;TULGA;11;1;9;2;2
TULIPAN;757200;CALLE;DEL; TULIPAN;TULIPÁN;5;7;17;18;18
TULIPERO;1709;CALLE;DEL; TULIPERO;TULÍPERO;11;1;27;2;18
TUMACO;2542;CALLE;DE; TUMACO;TUMACO;20;1;63;6;20
TUNAIMA;757350;CALLE;DE; TUNAIMA;TUNAIMA;16;;;2;12
TUNEZ;2621;CALLE;DE; TUNEZ;TÚNEZ;14;1;9;2;2
TUNJA;757360;CALLE;DE; TUNJA;TUNJA;16;;;8;12
TURACO;757400;CALLE;DEL; TURACO;TURACO;10;1;17;2;18
TURBA;757500;CALLE;DE LA; TURBA;TURBA;17;1;23;;
TURBACO;757600;CALLE;DE; TURBACO;TURBACO;16;;;2;6
TUREGANO;757700;CALLE;DE; TUREGANO;TURÉGANO;9;1;7;2;10
TURIA;757900;CALLE;DEL; TURIA;TURIA;5;1;7;2;2
TURIN;1116;CALLE;DE; TURIN;TURÍN;21;1;7;2;8
TURISMUNDO;758000;CALLE;DE; TURISMUNDO;TURISMUNDO;10;1;3;2;6
TURMALINA;2310;CALLE;DE LA; TURMALINA;TURMALINA;2;1;17;2;4
TURQUESA;758200;CALLE;DE LA; TURQUESA;TURQUESA;17;1;23;2;20
TUTOR;758300;CALLE;DEL; TUTOR;TUTOR;9;1;65;2;70
TUY;758350;PLAZA;DE; TUY;TUY;8;1;13;2;14
TUYA;1034;CALLE;DE LA; TUYA;TUYA;12;1;15;2;14
UBEDA;758575;CALLE;DE; UBEDA;ÚBEDA;8;11;37;6;6
UBEDA;758575;CALLE;DE; UBEDA;ÚBEDA;8;11;37;6;6
UBRIQUE;2424;CALLE;DE; UBRIQUE;UBRIQUE;16;;;2;2
UCEDA;758600;CALLE;DE; UCEDA;UCEDA;13;1;99;2;112
UGENA;31000014;CALLE;DE; UGENA;UGENA;11;1;3;16;16
ULISES;758800;CALLE;DE; ULISES;ULISES;15;1;13;2;18
ULISES;758800;CALLE;DE; ULISES;ULISES;15;1;13;2;18
ULISES;758800;CALLE;DE; ULISES;ULISES;16;15;115;26;124
ULPIANA BENITO;759000;CALLE;DE; ULPIANA BENITO;ULPIANA BENITO;6;1;1;2;10
UMBRIA;759100;CALLE;DE LA; UMBRIA;UMBRÍA;16;1;37;2;42
UNANIMIDAD;999;CALLE;DE LA; UNANIMIDAD;UNANIMIDAD;17;1;67;2;76
UNCASTILLO;31001833;CALLE;DE; UNCASTILLO;UNCASTILLO;19;;;6;6
UNDECIMA;759200;CALLE;; UNDECIMA;UNDÉCIMA;5;1;15;4;16
UNICA;759300;CALLE;; UNICA;ÚNICA;10;1;13;2;10
UNICORNIO;1877;CALLE;DEL; UNICORNIO;UNICORNIO;9;;;2;50
UNIDAD;759350;CALLE;DE LA; UNIDAD;UNIDAD;12;1;5;4;4
UNION;759900;CALLE;DE LA; UNION;UNIÓN;1;1;9;2;10
UNION CARCAVAS-SAN ANTONIO;2527;PLAZA;DE LA; UNION CARCAVAS-SAN ANTONIO;UNIÓN CÁRCAVAS-SAN ANTONIO;16;;;;
UNIVERSIDAD DE ALCALA DE HENARES;31000203;CALLE;DE LA; UNIVERSIDAD DE ALCALA DE HENARES;UNIVERSIDAD DE ALCALÁ DE HENARES;10;;;;
UNIVERSIDAD DE ALCALA DE HENARES;31000203;CALLE;DE LA; UNIVERSIDAD DE ALCALA DE HENARES;UNIVERSIDAD DE ALCALÁ DE HENARES;11;;;2;8
UNIVERSIDAD DE COMILLAS;760150;CALLE;DE LA; UNIVERSIDAD DE COMILLAS;UNIVERSIDAD DE COMILLAS;8;;;;
UNIVERSIDAD DE COMILLAS;760150;CALLE;DE LA; UNIVERSIDAD DE COMILLAS;UNIVERSIDAD DE COMILLAS;8;;;;
UNO;760200;CALLE;; UNO;UNO;20;1;3;2;4
UNO MERCAMADRID;2202;CALLE;; UNO MERCAMADRID;UNO MERCAMADRID;18;3;3;2;6
URANIO;760350;CALLE;DEL; URANIO;URANIO;17;1;11;2;24
URANO;760400;CALLE;DE; URANO;URANO;21;1;19;2;28
URBANO MARTIN;760500;CALLE;DE; URBANO MARTIN;URBANO MARTÍN;13;1;3;;
URGEL;760700;CALLE;DE; URGEL;URGEL;11;1;37;2;50
URIA;760800;CALLE;DE; URIA;URÍA;16;1;37;2;18
URIA;2415;TRAVESÍA;DE; URIA;URÍA;16;1;3;2;2
UROGALLO;760900;CALLE;DEL; UROGALLO;UROGALLO;11;1;33;2;40
UROLA;761000;CALLE;DEL; UROLA;UROLA;5;1;15;2;18
URUGUAY;761200;CALLE;DE; URUGUAY;URUGUAY;5;1;35;6;18
URUGUAY;905002;PASEO;DE; URUGUAY;URUGUAY;3;1;5;4;10
URUMEA;761300;CALLE;DEL; URUMEA;URUMEA;5;1;17;2;20
USIACURI;761400;CALLE;DE; USIACURI;USIACURI;16;;;2;12
UTEBO;2920;CALLE;DE; UTEBO;UTEBO;11;1;1;2;8
UTRILLAS;761450;CALLE;DE; UTRILLAS;UTRILLAS;16;1;21;2;24
VADO;761650;CALLE;DEL; VADO;VADO;12;1;1;;
VADO DE SANTA CATALINA;761900;CALLE;DEL; VADO DE SANTA CATALINA;VADO DE SANTA CATALINA;2;;;;
VADO DE SANTA CATALINA;761900;CALLE;DEL; VADO DE SANTA CATALINA;VADO DE SANTA CATALINA;2;;;;
VADO DE SANTIAGO;761950;CALLE;DEL; VADO DE SANTIAGO;VADO DE SANTIAGO;17;1;1;2;10
VAGUADA;945;PASEO;DE LA; VAGUADA;VAGUADA;8;1;13;;
VAINILLA;975;CALLE;DE; VAINILLA;VAINILLA;10;1;15;2;20
VALCARLOS;2796;CALLE;DE; VALCARLOS;VALCARLOS;8;1;55;2;48
VALCOTOS;842;CALLE;DE; VALCOTOS;VALCOTOS;9;1;55;2;40
VALDEALCALA;905487;CAMINO;DE; VALDEALCALA;VALDEALCALÁ;8;;;;
VALDEBERNARDO;762525;CALLE;DE; VALDEBERNARDO;VALDEBERNARDO;14;1;45;2;26
VALDECALERAS;762575;CALLE;DE; VALDECALERAS;VALDECALERAS;16;1;21;2;18
VALDECANILLAS;762600;CALLE;DE; VALDECANILLAS;VALDECANILLAS;20;1;65;2;112
VALDECARROS;906332;CAMINO;DE; VALDECARROS;VALDECARROS;18;25;33;46;86
VALDECERBERO;905413;CAMINO;DE; VALDECERBERO;VALDECERBERO;8;27;53;4;4
VALDECULEBRA;905744;CAMINO;DE; VALDECULEBRA;VALDECULEBRA;18;;;;
VALDECULEBRAS;31000574;AVENIDA;DE; VALDECULEBRAS;VALDECULEBRAS;18;1;265;4;234
VALDEGOVIA;762775;CALLE;DE; VALDEGOVIA;VALDEGOVIA;8;1;13;2;14
VALDEGRULLA;905488;CAMINO;DE; VALDEGRULLA;VALDEGRULLA;8;7;7;;
VALDEHERREROS;905621;CAMINO;DE; VALDEHERREROS;VALDEHERREROS;8;;;;
VALDEHIGUERA;762925;CAMINO;DE; VALDEHIGUERA;VALDEHIGUERA;16;15;49;2;46
VALDELAGUNA;763000;CALLE;DE; VALDELAGUNA;VALDELAGUNA;2;;;;
VALDELAMASA;763100;CALLE;DE; VALDELAMASA;VALDELAMASA;5;1;7;2;12
VALDELAMASA;763100;CALLE;DE; VALDELAMASA;VALDELAMASA;8;;;;
VALDELAMASA;905582;CAMINO;DE; VALDELAMASA;VALDELAMASA;8;31;69;;
VALDELAMASA A RASO DEL PATATAR;905637;CAMINO;DE; VALDELAMASA A RASO DEL PATATAR;VALDELAMASA A RASO DEL PATATAR;8;;;;
VALDELAMASA A VALDEALCALA;905648;CAMINO;DE; VALDELAMASA A VALDEALCALA;VALDELAMASA A VALDEALCALÁ;8;;;;
VALDELASIERRA;763200;CALLE;DE; VALDELASIERRA;VALDELASIERRA;2;1;15;2;10
VALDELINARES;844;CALLE;DE; VALDELINARES;VALDELINARES;9;1;9;2;12
VALDEMAQUEDA;763500;PASAJE;DE; VALDEMAQUEDA;VALDEMAQUEDA;5;1;5;2;10
VALDEMARIN;763525;AVENIDA;DE; VALDEMARIN;VALDEMARÍN;9;1;169;2;158
VALDEMARIN;763525;AVENIDA;DE; VALDEMARIN;VALDEMARÍN;9;1;169;2;158
VALDEMINGOMEZ;905662;CARRETERA;DE; VALDEMINGOMEZ;VALDEMINGÓMEZ;18;1;205;;
VALDEMORILLO;763600;CALLE;DE; VALDEMORILLO;VALDEMORILLO;2;3;3;2;2
VALDEPAJARES;763675;CAMINO;DE; VALDEPAJARES;VALDEPAJARES;21;;;;
VALDEPEÑAS;763700;CALLE;DE; VALDEPEÑAS;VALDEPEÑAS;9;3;3;4;12
VALDEPERDICES;2247;GLORIETA;DE; VALDEPERDICES;VALDEPERDICES;18;;;;
VALDERADUEY;763800;CALLE;DE; VALDERADUEY;VALDERADUEY;9;;;4;4
VALDERREBOLLO;2251;CALLE;DE; VALDERREBOLLO;VALDERREBOLLO;18;1;5;8;30
VALDERREY;763850;CALLE;DE; VALDERREY;VALDERREY;9;1;53;4;52
VALDERRIBAS;763900;CALLE;DE; VALDERRIBAS;VALDERRIBAS;3;1;107;2;96
VALDERRIBAS;763900;CALLE;DE; VALDERRIBAS;VALDERRIBAS;3;1;107;2;96
VALDERRIBAS;764000;CAMINO;DE; VALDERRIBAS;VALDERRIBAS;13;25;117;12;120
VALDERRIBAS;764000;CAMINO;DE; VALDERRIBAS;VALDERRIBAS;13;25;117;12;120
VALDERRIBAS;31005010;COLONIA;DE; VALDERRIBAS;VALDERRIBAS;;;;;
VALDERROBRES;764500;CALLE;DE; VALDERROBRES;VALDERROBRES;20;1;37;2;18
VALDERROBRES;764500;CALLE;DE; VALDERROBRES;VALDERROBRES;20;1;37;2;18
VALDERRODRIGO;764550;CALLE;DE; VALDERRODRIGO;VALDERRODRIGO;9;1;67;2;88
VALDERROMAN;764575;CALLE;DE; VALDERROMAN;VALDERROMÁN;9;1;9;2;50
VALDESANGIL;764585;CALLE;DE; VALDESANGIL;VALDESANGIL;9;9;83;2;36
VALDESAZ;764600;CALLE;DE; VALDESAZ;VALDESAZ;18;1;15;2;16
VALDESPINA;910;CALLE;DE; VALDESPINA;VALDESPINA;16;;;4;10
VALDESQUI;850;CALLE;DE; VALDESQUI;VALDESQUÍ;9;1;53;4;16
VALDETORRES DE JARAMA;764725;CALLE;DE; VALDETORRES DE JARAMA;VALDETORRES DE JARAMA;16;1;31;2;14
VALDEVARNES;764650;CALLE;DE; VALDEVARNES;VALDEVARNES;9;1;35;2;26
VALDEVERDEJA;764775;CALLE;DE; VALDEVERDEJA;VALDEVERDEJA;9;1;41;;
VALDEYEROS;765000;CALLE;DE; VALDEYEROS;VALDEYEROS;8;;;;
VALDEZA;1960;CAMINO;DE; VALDEZA;VALDEZA;9;;;;
VALDEZCARAY;843;CALLE;DE; VALDEZCARAY;VALDEZCARAY;9;1;9;2;12
VALDILECHA;2432;PASAJE;DE; VALDILECHA;VALDILECHA;14;1;7;2;4
VALDIVIESO;765400;CALLE;DE; VALDIVIESO;VALDIVIESO;9;1;31;2;36
VALDOVIN;765500;CALLE;DE; VALDOVIN;VALDOVÍN;5;1;9;2;4
VALENCIA;765600;CALLE;DE; VALENCIA;VALENCIA;1;1;25;2;32
VALENCIA;765800;RONDA;DE; VALENCIA;VALENCIA;1;;;2;18
VALENCIA;765800;RONDA;DE; VALENCIA;VALENCIA;2;1;9;;
VALENCIA DE DON JUAN;765850;CALLE;DE; VALENCIA DE DON JUAN;VALENCIA DE DON JUAN;5;;;;
VALENCIA DE DON JUAN;765850;CALLE;DE; VALENCIA DE DON JUAN;VALENCIA DE DON JUAN;8;1;13;2;16
VALENTIN AGUIRRE;765900;CALLE;DE; VALENTIN AGUIRRE;VALENTÍN AGUIRRE;15;1;5;;
VALENTIN BEATO;766000;CALLE;DE; VALENTIN BEATO;VALENTÍN BEATO;20;1;31;2;50
VALENTIN LLAGUNO;766100;CALLE;DE; VALENTIN LLAGUNO;VALENTÍN LLAGUNO;11;1;37;2;34
VALENTIN SAN NARCISO;766200;CALLE;DE; VALENTIN SAN NARCISO;VALENTÍN SAN NARCISO;13;1;23;2;32
VALENTIN SERRANO;766300;CALLE;DE; VALENTIN SERRANO;VALENTÍN SERRANO;8;1;5;2;8
VALENTINA MORALES;766500;CALLE;DE; VALENTINA MORALES;VALENTINA MORALES;16;1;5;2;16
VALENZUELA;766700;CALLE;DE; VALENZUELA;VALENZUELA;3;1;9;2;12
VALERIA;766800;CALLE;DE; VALERIA;VALERIA;3;1;7;2;10
VALERIANA;1704;CALLE;DE LA; VALERIANA;VALERIANA;11;1;3;2;6
VALGAME DIOS;767100;CALLE;DE; VALGAME DIOS;VÁLGAME DIOS;1;1;7;2;8
VALHONDO;31000043;CALLE;DE; VALHONDO;VALHONDO;21;9;35;;
VALJAROSO;905418;CAMINO;DE; VALJAROSO;VALJAROSO;8;;;;
VALLADOLID;767200;AVENIDA;DE; VALLADOLID;VALLADOLID;9;1;83;2;10
VALLADOLID;767200;AVENIDA;DE; VALLADOLID;VALLADOLID;21;;;;
VALLANDES;767300;CALLE;DE; VALLANDES;VALLANDES;12;1;9;2;12
VALLDEMOSA;879;CALLE;DE; VALLDEMOSA;VALLDEMOSA;9;1;47;2;34
VALLE;767501;AVENIDA;DEL; VALLE;VALLE;7;1;25;2;44
VALLE DE ANSO;881;CALLE;DEL; VALLE DE ANSO;VALLE DE ANSÓ;9;1;13;2;34
VALLE DE AÑISCLO;892;CALLE;DEL; VALLE DE AÑISCLO;VALLE DE AÑISCLO;9;;;6;8
VALLE DE AÑISCLO;892;CALLE;DEL; VALLE DE AÑISCLO;VALLE DE AÑISCLO;9;;;6;8
VALLE DE ARAN;767600;CALLE;DEL; VALLE DE ARAN;VALLE DE ARÁN;9;1;7;;
VALLE DE ARCE;888;GLORIETA;DEL; VALLE DE ARCE;VALLE DE ARCE;8;;;;
VALLE DE ARCE;888;GLORIETA;DEL; VALLE DE ARCE;VALLE DE ARCE;9;;;;
VALLE DE BELAGUA;880;CALLE;DEL; VALLE DE BELAGUA;VALLE DE BELAGUA;9;1;49;2;16
VALLE DE BERGANTIÑOS;890;CALLE;DEL; VALLE DE BERGANTIÑOS;VALLE DE BERGANTIÑOS;9;3;27;2;42
VALLE DE BOI;31000349;CALLE;DEL; VALLE DE BOI;VALLE DE BOÍ;10;;;2;8
VALLE DE CACHEMIRA;882;CALLE;DEL; VALLE DE CACHEMIRA;VALLE DE CACHEMIRA;9;1;41;2;46
VALLE DE CARDOS;884;CALLE;DEL; VALLE DE CARDOS;VALLE DE CARDOS;9;;;2;42
VALLE DE ENMEDIO;1406;CALLE;DEL; VALLE DE ENMEDIO;VALLE DE ENMEDIO;8;1;155;2;2
VALLE DE LA FUENFRIA;936;CALLE;DEL; VALLE DE LA FUENFRIA;VALLE DE LA FUENFRÍA;8;1;7;2;16
VALLE DE LA JAROSA;1414;PLAZA;DEL; VALLE DE LA JAROSA;VALLE DE LA JAROSA;8;1;119;2;120
VALLE DE LA TORRE A CASA QUERADA;906278;CAMINO;DEL; VALLE DE LA TORRE A CASA QUERADA;VALLE DE LA TORRE A CASA QUERADA;8;;;;
VALLE DE LA TORRE A CASA QUERADA;906278;CAMINO;DEL; VALLE DE LA TORRE A CASA QUERADA;VALLE DE LA TORRE A CASA QUERADA;8;;;;
VALLE DE LACIANA;767800;CALLE;DEL; VALLE DE LACIANA;VALLE DE LACIANA;8;1;75;2;82
VALLE DE LOS INOCENTES;905452;CAMINO;DEL; VALLE DE LOS INOCENTES;VALLE DE LOS INOCENTES;8;;;;
VALLE DE LOS LECHEROS;905658;CAMINO;DEL; VALLE DE LOS LECHEROS;VALLE DE LOS LECHEROS;8;;;;
VALLE DE MENA;889;CALLE;DEL; VALLE DE MENA;VALLE DE MENA;8;;;2;26
VALLE DE MENA;889;CALLE;DEL; VALLE DE MENA;VALLE DE MENA;9;3;35;;
VALLE DE ORDESA;886;CALLE;DEL; VALLE DE ORDESA;VALLE DE ORDESA;9;;;;
VALLE DE ORDESA;886;CALLE;DEL; VALLE DE ORDESA;VALLE DE ORDESA;9;;;;
VALLE DE ORO;767900;CALLE;DE; VALLE DE ORO;VALLE DE ORO;11;1;51;2;50
VALLE DE ORO;768000;GLORIETA;DE; VALLE DE ORO;VALLE DE ORO;11;1;13;2;12
VALLE DE ORO;768100;PASAJE;DE; VALLE DE ORO;VALLE DE ORO;11;1;1;2;2
VALLE DE ORO;768200;PLAZA;DE; VALLE DE ORO;VALLE DE ORO;11;1;7;2;12
VALLE DE PAS;1866;CALLE;DEL; VALLE DE PAS;VALLE DE PAS;9;1;45;2;34
VALLE DE PINARES LLANOS;1395;CALLE;DEL; VALLE DE PINARES LLANOS;VALLE DE PINARES LLANOS;8;1;27;4;86
VALLE DE PINARES LLANOS;1395;CALLE;DEL; VALLE DE PINARES LLANOS;VALLE DE PINARES LLANOS;8;1;27;4;86
VALLE DE PINETA;885;CALLE;DEL; VALLE DE PINETA;VALLE DE PINETA;9;;;;
VALLE DE PINETA;885;CALLE;DEL; VALLE DE PINETA;VALLE DE PINETA;9;;;;
VALLE DE TENA;887;CALLE;DEL; VALLE DE TENA;VALLE DE TENA;9;;;;
VALLE DE TOBALINA;2336;CALLE;DE; VALLE DE TOBALINA;VALLE DE TOBALINA;17;1;21;2;64
VALLE DE TORANZO;768250;CALLE;DEL; VALLE DE TORANZO;VALLE DE TORANZO;9;1;5;8;8
VALLE DEL AGUILA;905564;CAMINO;DEL; VALLE DEL AGUILA;VALLE DEL ÁGUILA;8;;;;
VALLE DEL BAZTAN;883;CALLE;DEL; VALLE DEL BAZTAN;VALLE DEL BAZTÁN;9;1;41;2;14
VALLE DEL MAGO;905645;CAMINO;DEL; VALLE DEL MAGO;VALLE DEL MAGO;8;;;;
VALLE DEL SILENCIO;891;CALLE;DEL; VALLE DEL SILENCIO;VALLE DEL SILENCIO;9;1;33;2;38
VALLE GRANDE;905454;CAMINO;DEL; VALLE GRANDE;VALLE GRANDE;8;;;;
VALLE GUERRA;768700;CALLE;DE; VALLE GUERRA;VALLE GUERRA;15;1;11;2;20
VALLE INCLAN;767700;CALLE;DE; VALLE INCLAN;VALLE INCLÁN;10;1;103;2;86
VALLE PUENTES;1982;CAMINO;DE; VALLE PUENTES;VALLE PUENTES;9;;;;
VALLE PUENTES;1982;CAMINO;DE; VALLE PUENTES;VALLE PUENTES;9;;;;
VALLE TOCON;905614;CAMINO;DEL; VALLE TOCON;VALLE TOCÓN;8;;;;
VALLECAS A MEJORADA DEL CAMPO;905286;CAMINO;DE; VALLECAS A MEJORADA DEL CAMPO;VALLECAS A MEJORADA DEL CAMPO;19;1;3;;
VALLECAS A PERALES DEL RIO;905679;CAMINO;DE; VALLECAS A PERALES DEL RIO;VALLECAS A PERALES DEL RÍO;18;45;45;44;50
